road_condition,contract_area_m2,road_name,contract_period,building_age,contract_year,contract_month,deposit
0.0,37.82,남문로,2,39,2023,5,10000
0.0,39.11,태평로,2,35,2023,5,7900
0.0,37.98,남문로,2,36,2023,5,13000
0.0,37.98,남문로,2,36,2023,5,13000
1.0,42.0,수정로,2,15,2023,5,18000
0.0,53.39,수정로,2,45,2023,5,18000
0.0,42.98,남문로,2,34,2023,5,6000
0.0,39.28,탄리로,2,36,2023,5,14000
0.0,56.19,성남대로,2,31,2023,5,21000
0.0,41.5,남문로,2,30,2023,5,11500
0.0,24.0,남문로,2,35,2023,5,5000
0.0,35.0,남문로,2,36,2023,5,11000
2.0,50.0,탄리로,2,36,2023,5,6600
0.0,88.81,남문로,2,23,2023,5,22000
0.0,41.84,남문로,2,34,2023,5,10000
0.0,42.34,시민로,2,35,2023,5,4000
0.0,36.18,남문로,2,39,2023,5,11550
0.0,17.0,시민로,2,35,2023,5,3500
0.0,38.0,시민로,2,35,2023,5,15000
0.0,34.0,공원로,2,35,2023,5,12000
0.0,34.0,공원로,2,35,2023,5,12000
0.0,61.77,남문로,2,23,2023,5,8000
0.0,40.38,태평로,2,33,2023,5,8000
0.0,39.34,남문로,2,33,2023,5,12000
0.0,46.48,태평로,2,39,2023,5,9000
0.0,40.57,남문로,2,34,2023,5,12000
0.0,40.57,남문로,2,34,2023,5,12000
0.0,34.06,성남대로,2,32,2023,5,12000
0.0,46.59,남문로,2,29,2023,5,5000
0.0,53.85,남문로,2,37,2023,5,12000
0.0,47.16,탄리로,2,34,2023,5,1700
0.0,33.12,태평로,2,52,2023,5,5000
0.0,41.2,남문로,0,23,2023,5,12000
0.0,62.87,제일로,2,31,2023,5,22000
0.0,35.46,남문로,2,37,2023,5,11000
0.0,33.22,제일로,2,42,2023,5,8000
0.0,32.0,모란로,2,35,2023,5,6000
0.0,33.22,제일로,2,42,2023,5,8000
0.0,32.0,모란로,2,35,2023,5,6000
2.0,48.5,제일로,2,31,2023,5,11500
0.0,40.76,남문로,2,33,2023,5,5000
0.0,40.7,남문로,2,38,2023,5,12000
0.0,41.98,태평로,2,33,2023,5,12000
0.0,43.04,남문로,2,28,2023,5,13000
0.0,44.48,남문로,2,35,2023,5,13000
0.0,43.26,시민로,2,27,2023,5,12000
0.0,39.0,남문로,2,35,2023,5,7000
0.0,34.67,남문로,2,36,2023,5,9500
0.0,34.54,남문로,2,34,2023,5,13000
0.0,34.54,남문로,2,34,2023,5,13000
0.0,59.2,성남대로,2,24,2023,5,18000
0.0,24.0,남문로,2,35,2023,5,5000
0.0,31.04,태평로,2,30,2023,5,8000
0.0,36.27,남문로,2,35,2023,5,10000
0.0,51.6,탄리로,2,29,2023,5,13000
0.0,50.0,수정북로,1,20,2023,5,9000
0.0,63.5,남문로,2,22,2023,5,9450
0.0,42.36,제일로,2,40,2023,6,10000
0.0,28.05,제일로,2,28,2023,6,8000
0.0,40.38,탄리로,2,32,2023,6,9000
0.0,65.25,남문로,2,33,2023,6,15000
0.0,50.28,태평로,2,10,2023,6,12000
0.0,30.0,시민로,2,24,2023,6,8500
0.0,65.91,성남대로,2,32,2023,6,13000
0.0,36.03,태평로,2,40,2023,6,13000
0.0,38.35,탄리로,2,36,2023,6,9930
0.0,38.35,탄리로,2,36,2023,6,9930
0.0,41.76,공원로,2,35,2023,6,8500
0.0,38.96,태평로,2,35,2023,6,3000
0.0,15.0,모란로,2,5,2023,6,7000
0.0,38.88,남문로,2,38,2023,6,9000
0.0,47.56,남문로,2,28,2023,6,9000
0.0,36.08,시민로,2,34,2023,6,9900
0.0,55.0,남문로,2,35,2023,6,13550
0.0,48.45,태평로,2,35,2023,6,4500
1.0,48.0,남문로,2,23,2023,6,10000
0.0,32.06,수정로,2,22,2023,6,8000
0.0,32.06,수정로,2,22,2023,6,8000
0.0,61.47,모란로,2,34,2023,6,15000
0.0,30.08,남문로,2,44,2023,6,9000
0.0,42.85,탄리로,2,34,2023,6,10000
0.0,37.51,모란로,2,31,2023,6,12000
1.0,42.0,남문로,2,22,2023,6,12000
0.0,69.83,모란로,2,35,2023,6,16000
0.0,37.99,남문로,2,39,2023,6,9000
0.0,41.9,제일로,2,31,2023,6,9000
0.0,45.06,시민로,2,35,2023,6,6500
0.0,33.66,시민로,2,33,2023,6,12000
0.0,33.66,시민로,2,33,2023,6,12000
0.0,46.98,남문로,2,26,2023,6,5000
0.0,32.48,태평로,2,39,2023,6,6000
0.0,31.01,탄리로,2,38,2023,6,4000
0.0,36.23,남문로,2,36,2023,6,8000
0.0,36.75,시민로,2,31,2023,6,8000
0.0,38.87,공원로,2,35,2023,6,10000
0.0,45.38,남문로,2,29,2023,6,12000
0.0,38.87,공원로,2,35,2023,6,10000
0.0,38.8,시민로,2,33,2023,6,10000
0.0,37.3,제일로,2,35,2023,6,4800
0.0,36.42,태평로,2,39,2023,6,9900
0.0,48.28,공원로,2,31,2023,6,12000
0.0,40.05,남문로,2,36,2023,6,13500
0.0,59.43,남문로,2,26,2023,6,17000
0.0,29.78,제일로,2,46,2023,6,9000
0.0,41.71,남문로,2,35,2023,6,6000
0.0,49.73,탄리로,2,29,2023,6,7035
0.0,38.49,남문로,2,37,2023,6,13000
0.0,36.53,남문로,2,39,2023,6,11000
0.0,37.26,수정북로,2,39,2023,6,13000
0.0,39.29,남문로,2,42,2023,6,13000
0.0,32.05,남문로,2,37,2023,6,10000
0.0,32.05,남문로,2,37,2023,6,9400
0.0,35.65,남문로,2,37,2023,6,4000
1.0,47.0,모란로,2,34,2023,6,19000
0.0,20.0,남문로,2,36,2023,6,1500
0.0,47.7,시민로,2,33,2023,6,9000
0.0,54.32,남문로,2,27,2023,6,13000
0.0,47.7,시민로,2,33,2023,6,9000
0.0,18.0,남문로,2,12,2023,6,8000
0.0,64.1,탄리로,2,35,2023,6,7000
0.0,46.16,남문로,2,37,2023,6,3000
0.0,36.23,남문로,2,36,2023,6,10000
0.0,31.46,남문로,2,36,2023,6,6000
0.0,36.49,탄리로,2,40,2023,6,9450
0.0,36.06,제일로,2,34,2023,6,12000
0.0,32.68,남문로,2,28,2023,6,6000
0.0,30.0,남문로,2,34,2023,6,9000
0.0,41.52,남문로,2,33,2023,6,8000
0.0,46.6,남문로,2,28,2023,6,6000
0.0,35.7,수정북로,2,38,2023,6,4000
0.0,35.3,남문로,2,38,2023,6,12000
0.0,39.84,남문로,2,34,2023,6,9000
0.0,39.84,남문로,2,34,2023,6,9000
0.0,20.86,남문로,2,18,2023,6,7450
0.0,26.4,남문로,2,35,2023,6,5000
0.0,40.28,시민로,2,33,2023,6,9500
0.0,42.8,남문로,2,34,2023,6,10000
0.0,40.38,태평로,2,33,2023,6,5000
1.0,49.64,모란로,2,33,2023,6,12000
0.0,28.26,제일로,2,40,2023,6,3400
0.0,48.8,태평로,2,27,2023,6,3100
2.0,43.47,남문로,2,50,2023,6,12000
0.0,31.08,태평로,2,33,2023,6,7000
0.0,36.75,시민로,2,37,2023,6,14000
0.0,34.93,태평로,2,33,2023,6,9900
0.0,42.24,남문로,2,36,2023,6,12600
0.0,42.24,남문로,2,36,2023,6,12600
0.0,38.79,남문로,2,37,2023,7,11000
0.0,39.9,남문로,2,32,2023,7,13000
0.0,32.3,수정북로,2,37,2023,7,8000
0.0,34.8,시민로,2,38,2023,7,11000
0.0,38.92,시민로,2,38,2023,7,9000
0.0,48.38,태평로,2,31,2023,7,8000
0.0,36.51,제일로,2,38,2023,7,7800
0.0,64.54,시민로,2,31,2023,7,17000
2.0,42.84,태평로,2,39,2023,7,13000
0.0,35.72,시민로,2,34,2023,7,9000
0.0,35.97,남문로,2,37,2023,7,3000
0.0,77.44,남문로,2,40,2023,7,30000
0.0,35.03,태평로,2,35,2023,7,6300
0.0,39.0,수정로,2,35,2023,7,10000
0.0,45.3,남문로,2,33,2023,7,10000
0.0,52.97,수정로,2,35,2023,7,21000
0.0,41.28,성남대로,2,34,2023,7,13000
0.0,35.99,수정북로,2,34,2023,7,13500
0.0,41.28,성남대로,2,34,2023,7,13000
0.0,36.93,수정북로,2,34,2023,7,12500
0.0,35.0,남문로,2,29,2023,7,6500
0.0,39.15,남문로,2,40,2023,7,12000
0.0,30.5,성남대로,2,31,2023,7,12000
0.0,42.19,모란로,2,34,2023,7,7500
0.0,35.28,남문로,2,38,2023,7,13000
0.0,40.2,태평로,2,37,2023,7,12000
0.0,41.04,탄리로,2,37,2023,7,12000
0.0,40.61,탄리로,2,31,2023,7,8000
0.0,35.74,시민로,2,45,2023,7,14000
0.0,31.57,수정북로,2,42,2023,7,11550
1.0,39.12,성남대로,2,17,2023,7,10000
0.0,35.66,남문로,2,33,2023,7,9000
0.0,51.58,시민로,2,17,2023,7,13000
0.0,35.05,성남대로,2,34,2023,7,13000
0.0,48.28,탄리로,2,26,2023,7,13000
0.0,39.54,남문로,2,34,2023,7,9000
0.0,39.54,남문로,2,34,2023,7,9000
0.0,39.23,남문로,0,42,2023,7,11000
0.0,36.72,남문로,2,40,2023,7,3000
0.0,37.0,탄리로,2,34,2023,7,6000
0.0,41.2,남문로,2,23,2023,7,12000
0.0,44.41,남문로,2,23,2023,7,8300
0.0,25.0,수정로,2,35,2023,7,4000
0.0,57.59,남문로,2,37,2023,7,13000
0.0,26.47,성남대로,2,34,2023,7,15000
0.0,34.77,모란로,2,35,2023,7,12000
3.0,36.12,공원로,2,34,2023,7,10000
0.0,34.51,남문로,2,30,2023,7,12000
0.0,36.21,남문로,2,38,2023,7,9450
3.0,28.0,수정로,2,33,2023,7,3000
0.0,66.8,남문로,2,39,2023,7,12550
0.0,38.4,남문로,2,34,2023,7,9500
0.0,37.43,남문로,2,29,2023,7,4000
0.0,42.72,남문로,2,32,2023,7,12000
0.0,47.72,남문로,2,32,2023,7,12000
0.0,33.64,남문로,2,36,2023,7,9000
0.0,61.65,시민로,2,27,2023,7,14000
0.0,38.7,태평로,2,35,2023,7,10000
0.0,40.81,태평로,2,36,2023,7,9100
0.0,48.77,태평로,2,35,2023,7,12000
0.0,32.07,시민로,2,37,2023,7,10490
0.0,47.3,남문로,2,34,2023,7,5000
0.0,43.9,태평로,2,36,2023,7,14000
0.0,20.0,남문로,2,35,2023,7,2300
0.0,42.31,남문로,2,34,2023,7,5500
0.0,33.21,시민로,2,39,2023,7,9500
0.0,43.35,탄리로,2,29,2023,7,12000
0.0,36.66,성남대로,2,32,2023,7,14000
0.0,36.42,제일로,2,40,2023,7,9000
0.0,32.88,시민로,2,39,2023,7,9000
0.0,44.64,성남대로,2,23,2023,7,13650
0.0,36.91,제일로,2,38,2023,7,11000
0.0,19.08,남문로,2,38,2023,7,9000
0.0,35.25,성남대로,2,38,2023,7,13000
0.0,46.28,남문로,2,31,2023,7,13000
0.0,33.15,탄리로,2,34,2023,7,12000
0.0,32.12,탄리로,2,26,2023,7,13000
0.0,41.95,시민로,2,33,2023,7,9600
0.0,36.9,탄리로,2,33,2023,8,9400
0.0,32.05,남문로,2,37,2023,8,9400
0.0,36.9,탄리로,2,33,2023,8,9000
0.0,47.9,수정로,2,22,2023,8,13000
0.0,50.91,모란로,2,42,2023,8,11000
0.0,38.1,시민로,2,30,2023,8,12000
0.0,40.71,남문로,2,34,2023,8,9000
0.0,76.62,남문로,2,31,2023,8,20000
0.0,41.44,남문로,2,34,2023,8,6000
0.0,36.68,남문로,2,38,2023,8,12000
0.0,36.51,남문로,2,34,2023,8,10000
0.0,36.68,시민로,2,39,2023,8,10000
0.0,39.55,탄리로,2,32,2023,8,13000
0.0,43.45,태평로,2,33,2023,8,8000
0.0,45.63,남문로,2,27,2023,8,12000
0.0,68.48,성남대로,2,20,2023,8,17000
0.0,20.0,수정로,2,36,2023,8,5000
0.0,30.77,시민로,2,34,2023,8,7000
0.0,57.27,공원로,2,36,2023,8,7000
0.0,36.49,남문로,2,34,2023,8,8000
0.0,40.64,남문로,2,37,2023,8,12000
0.0,35.68,남문로,2,37,2023,8,6000
0.0,24.74,수정로,2,22,2023,8,8000
0.0,25.0,탄리로,2,36,2023,8,2000
0.0,61.26,남문로,2,38,2023,8,17000
0.0,61.26,남문로,2,38,2023,8,17000
0.0,45.51,남문로,2,35,2023,8,10000
0.0,35.0,시민로,2,33,2023,8,10500
0.0,57.27,남문로,2,21,2023,8,10000
0.0,50.01,남문로,2,35,2023,8,13500
0.0,31.5,탄리로,2,27,2023,8,5000
0.0,32.19,남문로,2,39,2023,8,6200
0.0,80.0,시민로,2,33,2023,8,20000
0.0,80.0,시민로,2,33,2023,8,20000
1.0,44.76,수정로,2,47,2023,8,14000
0.0,30.0,수정로,2,35,2023,8,6500
0.0,11.0,수정로,2,35,2023,8,2000
0.0,39.66,남문로,2,35,2023,8,13000
0.0,35.52,남문로,2,26,2023,8,9500
0.0,20.0,시민로,2,35,2023,8,8000
0.0,33.42,남문로,2,37,2023,8,10000
0.0,18.0,수정로,2,48,2023,8,4500
0.0,39.0,탄리로,2,37,2023,8,9500
0.0,21.0,시민로,2,32,2023,8,3000
0.0,35.62,남문로,2,33,2023,8,10000
0.0,38.27,남문로,2,38,2023,8,10000
2.0,38.99,탄리로,2,35,2023,8,10000
0.0,52.97,수정로,2,35,2023,8,20000
0.0,20.86,남문로,0,18,2023,8,7450
0.0,35.1,남문로,2,36,2023,8,9500
0.0,30.86,제일로,2,38,2023,8,14000
0.0,44.0,남문로,2,34,2023,8,15000
0.0,55.8,성남대로,2,28,2023,8,16000
0.0,40.47,성남대로,2,34,2023,8,9000
0.0,30.43,탄리로,2,40,2023,8,11000
0.0,30.43,탄리로,2,40,2023,8,10600
0.0,115.41,공원로,2,28,2023,8,10000
0.0,41.15,공원로,2,28,2023,8,10000
0.0,40.14,남문로,2,34,2023,8,12000
0.0,31.32,탄리로,2,38,2023,8,9000
0.0,42.45,남문로,2,34,2023,8,6000
0.0,34.93,공원로,2,35,2023,8,12000
0.0,34.93,공원로,2,35,2023,8,12000
0.0,44.64,성남대로,2,23,2023,8,13650
0.0,32.4,수정북로,2,47,2023,8,12000
0.0,43.42,남문로,2,34,2023,8,4961
2.0,49.6,태평로,2,31,2023,8,4000
0.0,32.58,남문로,2,38,2023,8,6500
0.0,31.0,제일로,2,39,2023,8,13000
0.0,35.67,남문로,2,34,2023,8,10000
0.0,31.32,탄리로,2,38,2023,8,9400
0.0,34.82,남문로,2,35,2023,8,7500
0.0,35.11,탄리로,2,42,2023,8,11000
0.0,42.6,탄리로,2,34,2023,9,7000
0.0,42.6,탄리로,2,34,2023,9,7000
0.0,37.4,제일로,2,35,2023,9,15500
0.0,38.46,수정로,2,34,2023,9,13000
0.0,41.99,남문로,2,37,2023,9,13000
1.0,45.0,모란로,2,34,2023,9,12000
0.0,38.46,수정로,2,34,2023,9,13000
0.0,54.08,성남대로,2,50,2023,9,12500
0.0,71.58,제일로,2,28,2023,9,23500
0.0,25.84,시민로,2,19,2023,9,10000
0.0,42.5,태평로,2,36,2023,9,12000
0.0,45.0,수정로,2,35,2023,9,13000
0.0,39.5,남문로,2,36,2023,9,7000
0.0,39.23,남문로,2,42,2023,9,13000
1.0,18.02,수정로,2,47,2023,9,12000
0.0,24.15,남문로,2,38,2023,9,8000
0.0,35.62,시민로,2,31,2023,9,10000
0.0,33.96,시민로,2,34,2023,9,9000
0.0,36.53,남문로,2,35,2023,9,8000
0.0,38.02,남문로,2,42,2023,9,12000
3.0,107.16,공원로,2,22,2023,9,13500
0.0,24.0,태평로,2,33,2023,9,2000
0.0,33.72,시민로,2,31,2023,9,10000
0.0,39.01,탄리로,2,31,2023,9,5000
0.0,33.72,시민로,2,31,2023,9,10000
0.0,46.9,탄리로,2,35,2023,9,6000
0.0,33.66,태평로,2,40,2023,9,10000
0.0,33.53,탄리로,2,31,2023,9,12000
0.0,31.2,남문로,2,40,2023,9,8000
0.0,36.88,남문로,2,38,2023,9,9100
0.0,35.0,성남대로,2,39,2023,9,11000
0.0,37.72,남문로,2,35,2023,9,10000
0.0,30.74,수정북로,2,47,2023,9,17000
2.0,39.14,남문로,2,51,2023,9,10000
0.0,31.95,태평로,2,39,2023,9,5500
1.0,70.65,탄리로,2,35,2023,9,16000
0.0,49.5,남문로,2,42,2023,9,5000
0.0,50.0,남문로,2,27,2023,9,10500
0.0,44.88,남문로,2,35,2023,9,9500
0.0,40.0,남문로,2,28,2023,9,10000
0.0,45.43,태평로,2,36,2023,9,10000
0.0,39.75,탄리로,2,33,2023,9,8500
0.0,33.91,남문로,2,33,2023,9,7000
0.0,48.0,시민로,2,27,2023,9,9000
0.0,34.02,남문로,2,39,2023,9,12000
0.0,48.0,시민로,2,27,2023,9,9000
0.0,35.97,태평로,2,35,2023,9,13000
0.0,35.0,남문로,2,31,2023,9,9000
0.0,43.51,시민로,2,34,2023,9,13000
0.0,49.02,태평로,2,36,2023,9,8000
1.0,33.0,탄리로,2,27,2023,9,9000
1.0,33.0,탄리로,2,27,2023,9,9000
1.0,33.0,탄리로,2,27,2023,9,9000
0.0,52.59,탄리로,2,37,2023,9,15000
0.0,42.48,성남대로,2,33,2023,9,15000
0.0,39.15,태평로,2,37,2023,9,8000
0.0,41.78,시민로,2,30,2023,9,10000
0.0,55.0,남문로,2,28,2023,9,10000
0.0,34.84,수정북로,2,38,2023,9,12000
0.0,37.91,탄리로,2,31,2023,9,12000
0.0,34.5,수정로,2,33,2023,9,13000
0.0,42.52,제일로,2,36,2023,9,12500
0.0,39.87,남문로,2,34,2023,9,7000
0.0,36.12,탄리로,2,31,2023,9,9000
0.0,61.23,태평로,2,34,2023,9,10000
0.0,42.58,태평로,2,34,2023,9,10000
0.0,41.45,남문로,2,34,2023,9,8000
0.0,35.73,남문로,2,34,2023,9,3500
0.0,29.42,시민로,2,50,2023,9,9000
0.0,30.0,수정로,2,33,2023,9,5000
0.0,42.3,제일로,2,31,2023,9,7000
0.0,55.85,남문로,2,36,2023,9,6500
0.0,39.69,남문로,2,39,2023,9,12000
0.0,40.41,태평로,2,35,2023,9,9000
0.0,80.23,수정로,2,28,2023,9,7000
0.0,34.53,수정북로,2,34,2023,9,11000
0.0,45.83,시민로,2,31,2023,9,11500
0.0,37.06,탄리로,2,33,2023,9,10000
0.0,78.74,시민로,2,36,2023,9,18000
0.0,36.81,남문로,2,34,2023,9,11000
0.0,38.4,남문로,2,33,2023,9,3000
1.0,47.0,남문로,2,23,2023,10,15000
0.0,26.4,수정로,2,39,2023,10,5000
0.0,59.2,성남대로,2,24,2023,10,20000
0.0,41.02,남문로,2,34,2023,10,12000
0.0,40.17,남문로,2,36,2023,10,7000
0.0,43.92,남문로,2,33,2023,10,10000
0.0,32.4,태평로,2,38,2023,10,9000
0.0,40.98,태평로,2,33,2023,10,8500
0.0,41.1,남문로,2,32,2023,10,12000
0.0,41.1,남문로,2,32,2023,10,12000
0.0,38.52,탄리로,2,33,2023,10,7000
0.0,39.44,탄리로,2,35,2023,10,7500
0.0,45.74,태평로,2,34,2023,10,3500
0.0,18.03,공원로,2,9,2023,10,4000
0.0,41.5,모란로,2,34,2023,10,1000
0.0,41.28,성남대로,2,34,2023,10,14000
0.0,32.4,태평로,2,38,2023,10,8200
0.0,40.13,남문로,1,38,2023,10,12000
0.0,44.46,남문로,2,38,2023,10,3000
0.0,35.68,탄리로,2,36,2023,10,12000
0.0,66.38,탄리로,2,51,2023,10,11000
0.0,35.25,시민로,2,22,2023,10,11000
2.0,43.83,제일로,2,33,2023,10,10000
0.0,44.2,제일로,2,35,2023,10,8000
0.0,40.42,남문로,2,39,2023,10,8000
0.0,40.11,태평로,2,35,2023,10,10000
1.0,23.0,모란로,2,33,2023,10,5500
0.0,34.97,제일로,2,36,2023,10,6000
0.0,37.84,남문로,2,37,2023,10,13000
0.0,39.0,태평로,2,38,2023,10,10000
0.0,39.0,태평로,2,38,2023,10,10000
0.0,40.2,태평로,2,34,2023,10,4000
0.0,48.84,태평로,2,33,2023,10,7500
0.0,46.44,남문로,2,27,2023,10,7500
0.0,38.69,남문로,2,35,2023,10,12000
0.0,40.38,태평로,2,25,2023,10,10000
0.0,38.67,남문로,2,35,2023,10,12000
0.0,45.55,남문로,2,32,2023,10,9500
0.0,43.93,남문로,2,31,2023,10,10000
0.0,33.95,남문로,2,46,2023,10,12000
0.0,64.02,시민로,2,40,2023,10,11500
0.0,43.34,남문로,2,34,2023,10,8000
0.0,49.48,성남대로,2,35,2023,10,16000
0.0,16.0,시민로,2,31,2023,10,2800
0.0,77.0,시민로,2,23,2023,10,20000
0.0,38.87,공원로,2,35,2023,10,10000
0.0,77.2,시민로,2,23,2023,10,20000
0.0,33.15,성남대로,2,33,2023,10,8000
0.0,63.92,남문로,2,23,2023,10,14000
0.0,30.28,남문로,2,39,2023,10,9000
0.0,15.01,모란로,2,5,2023,10,7500
0.0,38.88,시민로,2,34,2023,10,9650
0.0,40.28,시민로,2,35,2023,10,12000
0.0,35.57,시민로,2,30,2023,10,6800
3.0,39.45,남문로,2,31,2023,10,2500
0.0,35.62,시민로,2,31,2023,10,10000
0.0,38.97,성남대로,2,34,2023,10,13000
0.0,46.0,수정로,2,40,2023,10,9000
0.0,32.14,시민로,2,35,2023,10,8000
0.0,37.84,남문로,2,34,2023,10,12000
0.0,37.4,제일로,2,32,2023,10,12000
0.0,40.75,남문로,2,34,2023,10,10710
0.0,45.25,수정로,2,30,2023,10,8200
0.0,41.16,수정로,2,34,2023,10,12000
0.0,39.18,수정북로,2,35,2023,10,12000
0.0,41.16,수정로,2,34,2023,10,12000
0.0,35.46,탄리로,2,33,2023,10,12000
0.0,33.91,남문로,2,33,2023,10,7000
0.0,50.0,남문로,2,31,2023,10,6000
0.0,31.47,제일로,2,26,2023,10,10000
0.0,29.45,남문로,2,38,2023,10,8500
0.0,20.0,남문로,2,18,2023,10,8000
0.0,76.44,시민로,2,33,2023,10,7000
0.0,21.38,시민로,2,31,2023,10,3500
0.0,64.95,모란로,2,35,2023,10,3300
0.0,36.9,남문로,2,38,2023,10,5000
0.0,37.98,탄리로,2,32,2023,10,2400
0.0,20.86,남문로,0,18,2023,10,7450
0.0,72.39,남문로,2,23,2023,10,14000
0.0,38.18,남문로,2,39,2023,10,9000
0.0,31.85,제일로,2,36,2023,10,7000
0.0,37.35,시민로,2,34,2023,10,9000
0.0,37.35,시민로,2,34,2023,10,8950
0.0,54.56,수정로,1,33,2023,10,8000
0.0,40.65,남문로,2,36,2023,10,10300
0.0,47.25,모란로,2,40,2023,10,10000
0.0,33.65,남문로,2,38,2023,10,12000
0.0,36.9,남문로,2,39,2023,10,7500
0.0,41.34,탄리로,2,36,2023,10,12000
2.0,38.99,탄리로,2,35,2023,10,7500
0.0,39.0,제일로,2,33,2023,10,13000
0.0,45.0,탄리로,2,35,2023,10,8000
0.0,41.86,남문로,2,36,2023,10,11600
0.0,54.08,탄리로,2,45,2023,10,12000
0.0,39.23,남문로,2,37,2023,10,10000
0.0,33.72,시민로,2,31,2023,10,9000
0.0,47.95,태평로,2,27,2023,10,5500
0.0,45.0,시민로,2,31,2023,10,7000
0.0,45.0,시민로,2,31,2023,10,7000
1.0,56.19,탄리로,2,27,2023,11,4000
0.0,58.68,남문로,2,36,2023,11,20000
0.0,49.11,탄리로,2,34,2023,11,5250
0.0,42.0,남문로,2,28,2023,11,7000
0.0,78.56,남문로,2,40,2023,11,14000
0.0,30.36,탄리로,2,41,2023,11,4000
0.0,43.52,남문로,2,34,2023,11,10500
0.0,33.0,시민로,2,26,2023,11,2000
0.0,42.0,남문로,2,28,2023,11,7000
1.0,51.32,수정로,2,30,2023,11,15000
0.0,36.66,시민로,2,36,2023,11,7000
0.0,39.0,제일로,2,33,2023,11,13000
0.0,42.93,수정로,2,36,2023,11,2500
0.0,33.9,남문로,2,36,2023,11,6500
0.0,99.27,남문로,2,32,2023,11,17000
0.0,99.27,남문로,2,32,2023,11,17000
0.0,51.12,탄리로,2,29,2023,11,7000
0.0,39.74,제일로,2,36,2023,11,13000
0.0,43.25,성남대로,2,34,2023,11,12000
0.0,44.75,남문로,2,32,2023,11,1500
0.0,50.62,남문로,2,37,2023,11,4200
0.0,34.93,남문로,2,36,2023,11,9000
0.0,33.66,시민로,2,19,2023,11,12000
0.0,20.76,시민로,2,45,2023,11,10000
0.0,41.18,남문로,2,29,2023,11,10000
0.0,33.0,시민로,2,34,2023,11,3000
0.0,40.0,시민로,2,33,2023,11,7000
0.0,33.82,남문로,2,41,2023,11,8500
0.0,24.0,탄리로,2,33,2023,11,2800
0.0,38.4,남문로,2,33,2023,11,3000
0.0,31.98,남문로,2,52,2023,11,8500
1.0,56.8,수정북로,2,39,2023,11,10000
0.0,43.57,남문로,2,43,2023,11,8100
0.0,65.77,수정북로,2,33,2023,11,16000
0.0,45.9,태평로,2,26,2023,11,5000
0.0,38.22,태평로,2,36,2023,11,10000
0.0,55.0,수정북로,2,20,2023,11,13000
0.0,38.68,남문로,2,33,2023,11,13000
0.0,39.66,제일로,2,42,2023,11,13000
0.0,83.3,남문로,2,27,2023,11,24000
0.0,83.3,남문로,2,27,2023,11,24000
0.0,39.6,탄리로,2,37,2023,11,8000
0.0,39.6,탄리로,2,37,2023,11,8000
2.0,104.0,탄리로,2,49,2023,11,17850
0.0,35.6,시민로,2,38,2023,11,9000
0.0,35.6,시민로,2,38,2023,11,9000
0.0,39.52,남문로,2,35,2023,11,10000
0.0,37.65,시민로,2,45,2023,11,7000
0.0,37.65,시민로,2,45,2023,11,10000
1.0,48.06,모란로,2,22,2023,11,17000
1.0,18.28,모란로,2,33,2023,11,7000
0.0,36.0,남문로,2,38,2023,11,12000
0.0,40.84,시민로,2,31,2023,11,8500
0.0,60.5,모란로,2,5,2023,11,7000
0.0,36.2,태평로,2,39,2023,11,2500
0.0,45.05,남문로,2,36,2023,11,14000
0.0,53.48,성남대로,2,33,2023,11,16000
0.0,35.72,남문로,2,37,2023,11,8000
0.0,49.52,태평로,2,36,2023,11,9800
0.0,34.73,태평로,2,35,2023,11,9500
0.0,44.69,남문로,2,32,2023,11,8500
0.0,37.98,남문로,2,36,2023,11,8000
0.0,60.9,탄리로,2,33,2023,11,13000
0.0,36.01,시민로,2,35,2023,11,9000
0.0,41.01,시민로,2,35,2023,11,9000
0.0,37.51,수정로,2,36,2023,12,13000
0.0,29.92,시민로,2,26,2023,12,7700
1.0,24.0,남문로,2,22,2023,12,5000
0.0,40.81,태평로,2,36,2023,12,8000
0.0,33.62,성남대로,2,34,2023,12,30750
0.0,50.0,성남대로,2,32,2023,12,8000
1.0,42.88,모란로,2,35,2023,12,9000
0.0,40.4,제일로,2,34,2023,12,15000
0.0,86.0,시민로,2,35,2023,12,15000
0.0,43.82,태평로,2,34,2023,12,10000
0.0,40.28,남문로,2,35,2023,12,6500
0.0,43.82,태평로,2,34,2023,12,10000
0.0,39.36,남문로,2,35,2023,12,6000
0.0,41.32,남문로,2,34,2023,12,10000
0.0,38.14,탄리로,2,38,2023,12,12000
0.0,35.71,남문로,2,35,2023,12,6000
1.0,22.0,모란로,2,33,2023,12,6500
0.0,82.32,성남대로,2,24,2023,12,23000
0.0,15.0,성남대로,2,39,2023,12,4000
0.0,36.65,성남대로,2,35,2023,12,20000
0.0,38.87,공원로,2,35,2023,12,10000
0.0,38.37,태평로,2,35,2023,12,12000
0.0,38.87,공원로,2,35,2023,12,10000
0.0,43.2,태평로,2,38,2023,12,8000
0.0,40.65,태평로,2,17,2023,12,12000
0.0,40.4,제일로,2,34,2023,12,15000
0.0,35.88,제일로,2,41,2023,12,9000
0.0,41.25,남문로,2,34,2023,12,10500
1.0,66.6,모란로,2,34,2023,12,13500
2.0,39.12,태평로,2,38,2023,12,13000
0.0,40.7,제일로,2,27,2023,12,9000
0.0,37.01,시민로,2,31,2023,12,10500
0.0,33.93,남문로,2,33,2023,12,8500
2.0,47.52,태평로,2,31,2023,12,10000
