road_condition,contract_area_m2,deposit,contract_period,building_age,contract_year,contract_month,district_score,monthly_rent_bill
1.0,-0.5586720962886637,-0.4009564910764829,2,-1.2648300124169543,2022,2,-0.10676930725102986,0.9002534121332977
0.0,0.4956988239077265,-0.4009564910764829,2,0.5134159887693908,2022,2,-0.10676930725102986,0.34317434217130716
0.0,-0.5744876600916096,-0.4391046571087704,2,0.5134159887693908,2022,2,-0.10676930725102986,-0.17105249163976102
0.0,-0.05679153827518177,-0.4009564910764829,2,0.12684077112018538,2022,2,-0.10676930725102986,-0.5995748531489845
0.0,-0.03148663619046857,-0.4009564910764829,2,0.0495257275903443,2022,2,-0.10676930725102986,0.04320868911485072
0.0,3.1474416882016474,0.5527476597307046,2,0.5134159887693908,2022,2,-0.10676930725102986,-0.17105249163976102
2.0,-0.7168277343181222,-0.4009564910764829,2,-0.5689946206483844,2022,2,-0.10676930725102986,-0.17105249163976102
0.0,-0.4005164582592051,-0.019474830753607904,2,0.35878590170970864,2022,2,-0.10676930725102986,0.25746986986946246
1.0,-0.8222648263377612,-0.5535491552056329,2,0.12684077112018538,2022,2,-0.10676930725102986,-0.17105249163976102
1.0,-0.8222648263377612,-0.4009564910764829,2,0.12684077112018538,2022,2,-0.10676930725102986,-0.17105249163976102
1.0,-0.8222648263377612,-0.49632690615720165,2,0.12684077112018538,2022,2,-0.10676930725102986,0.04320868911485072
0.0,-0.9277019183574002,0.3620068295692671,2,0.28147085817986756,2022,2,-0.10676930725102986,-0.8138360339035963
1.0,-0.2265452564268009,0.1712659994078296,2,0.5134159887693908,2022,2,-0.10676930725102986,-0.5995748531489845
0.0,-0.9224300637564181,-0.2102156609150454,2,-0.41436453358870223,2022,2,-0.10676930725102986,0.4717310506240742
1.0,0.759291553956824,-0.019474830753607904,2,-0.5689946206483844,2022,2,-0.10676930725102986,-0.17105249163976102
1.0,0.4535239870998711,-0.4009564910764829,2,0.35878590170970864,2022,2,-0.10676930725102986,-0.17105249163976102
0.0,-1.0858575563868587,-0.49632690615720165,2,-0.6463096641782254,2022,2,-0.10676930725102986,-0.17105249163976102
0.0,-1.1912946484064977,-0.49632690615720165,2,-1.1875149688871132,2022,2,-0.10676930725102986,0.25746986986946246
1.0,0.759291553956824,-0.11484524583432665,2,-0.4916795771185433,2022,2,-0.10676930725102986,1.1145145928879094
1.0,0.759291553956824,-0.11484524583432665,2,-0.4916795771185433,2022,2,-0.10676930725102986,1.1145145928879094
0.0,0.4956988239077265,-0.2102156609150454,2,0.745361119358914,2022,2,-0.10676930725102986,1.1145145928879094
1.0,-1.0858575563868587,-0.49632690615720165,1,0.5907310322992319,2022,2,-0.10676930725102986,-0.17105249163976102
1.0,-0.3108949300425118,0.3620068295692671,2,-0.5689946206483844,2022,2,-0.10676930725102986,-0.5995748531489845
0.0,-0.9224300637564181,-0.5344750721894892,2,-0.027789315939496788,2022,2,-0.10676930725102986,-0.29960920009252806
0.0,0.42242004495407737,-0.2102156609150454,2,-0.027789315939496788,2022,2,-0.10676930725102986,0.4717310506240742
0.0,-0.8222648263377612,-0.49632690615720165,2,-0.027789315939496788,2022,2,-0.10676930725102986,0.04320868911485072
1.0,0.4956988239077265,-0.019474830753607904,2,0.6680460758290729,2022,2,-0.10676930725102986,0.25746986986946246
0.0,-0.45428937518922097,1.1249701502150171,2,0.35878590170970864,2022,2,-0.10676930725102986,-0.5995748531489845
0.0,-0.7168277343181222,0.3620068295692671,2,-1.032884881827431,2022,2,-0.10676930725102986,-0.5995748531489845
0.0,0.38762580458759666,-0.49632690615720165,2,0.43610094523954973,2022,2,-0.10676930725102986,-0.17105249163976102
1.0,0.9174471919862826,0.1712659994078296,2,-0.9555698382975898,2022,2,-0.10676930725102986,1.543036954397133
1.0,-1.0858575563868587,0.07589558432711084,2,-0.41436453358870223,2022,2,-0.10676930725102986,-0.5995748531489845
0.0,0.38762580458759666,-0.49632690615720165,2,0.43610094523954973,2022,2,-0.10676930725102986,-0.17105249163976102
0.0,-0.7168277343181222,-0.49632690615720165,2,0.28147085817986756,2022,3,-0.10676930725102986,-0.17105249163976102
1.0,-0.4005164582592051,-0.4009564910764829,2,0.20415581465002647,2022,3,-0.10676930725102986,0.6859922313786859
3.0,-0.7695462803279417,-0.4009564910764829,2,-0.41436453358870223,2022,3,-0.10676930725102986,-0.08534801933791633
0.0,-0.4490175205882392,-0.49632690615720165,2,-0.027789315939496788,2022,3,-0.10676930725102986,-0.17105249163976102
1.0,-0.7484588619240139,-0.49632690615720165,2,0.20415581465002647,2022,3,-0.10676930725102986,0.4717310506240742
0.0,-0.8222648263377612,0.7434884898921421,2,0.6680460758290729,2022,3,-0.10676930725102986,-1.0280972146582081
0.0,-1.4432892983334351,-0.5344750721894892,2,0.5907310322992319,2022,3,-0.10676930725102986,-0.5995748531489845
1.0,-1.5076059244654147,-0.4009564910764829,2,0.35878590170970864,2022,3,-0.10676930725102986,0.6002877590768413
1.0,1.0956358774994726,-0.2102156609150454,2,0.35878590170970864,2022,3,-0.10676930725102986,0.6859922313786859
1.0,0.759291553956824,-0.019474830753607904,2,-0.5689946206483844,2022,3,-0.10676930725102986,0.4717310506240742
0.0,-0.8222648263377612,-0.49632690615720165,2,0.43610094523954973,2022,3,-0.10676930725102986,-0.17105249163976102
0.0,-0.2950793662395661,-0.4009564910764829,2,0.35878590170970864,2022,3,-0.10676930725102986,0.04320868911485072
0.0,0.5304930642742072,0.3620068295692671,2,0.6680460758290729,2022,3,-0.10676930725102986,0.04320868911485072
0.0,-0.2950793662395661,-0.4009564910764829,2,0.35878590170970864,2022,3,-0.10676930725102986,0.04320868911485072
0.0,-0.9224300637564181,-0.49632690615720165,2,0.43610094523954973,2022,3,-0.10676930725102986,-0.25675696394160574
0.0,-0.2950793662395661,0.9342293200535796,2,-0.41436453358870223,2022,3,-0.10676930725102986,-1.2423583954128197
0.0,-0.835444462840216,-0.49632690615720165,2,0.20415581465002647,2022,3,-0.10676930725102986,-0.38531367239437275
0.0,-0.835444462840216,-0.49632690615720165,2,0.20415581465002647,2022,3,-0.10676930725102986,-0.38531367239437275
0.0,-0.2950793662395661,-0.4009564910764829,2,-0.8782547947677487,2022,3,-0.10676930725102986,0.04320868911485072
