road_condition,contract_area_m2,contract_period,building_age,contract_year,contract_month,갈현동,고등동,금광동,금토동,단대동,도촌동,복정동,사송동,산성동,상대원동,상적동,성남동,수진동,시흥동,신촌동,신흥동,심곡동,양지동,여수동,오야동,은행동,중앙동,창곡동,태평동,하대원동,deposit
1.0,0.15934667672986272,2,-0.5905471932040436,2022,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6470741925187071
1.0,0.15934667672986272,2,-0.7719224933801698,2022,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.008266384547921087
1.0,-0.8609308748543556,2,-0.7719224933801698,2022,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6521959253879763
2.0,-1.167014140329621,2,-0.953297793556296,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.7225730567745884
1.0,-0.09572271116619185,2,-0.6812348432921067,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.0025608664346346084
2.0,-1.0139725075919883,2,-0.5905471932040436,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.5980596704751978
2.0,-0.35079209906224645,2,-0.5905471932040436,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.0025608664346346084
1.0,-0.8609308748543556,2,-1.3160483939085483,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.5439234155624194
1.0,0.5674576973635501,2,-0.8626101434682328,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.971891721995378
2.0,-1.4730974058048867,2,-1.3160483939085483,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.8687409450390902
1.0,0.4705313299630494,2,-0.7719224933801698,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.863619212169821
1.0,-1.5751251609633086,2,-0.5905471932040436,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.8146046901263118
1.0,-0.8609308748543556,2,-1.3160483939085483,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.11083337626019156
1.0,0.13383973794025728,2,-0.8626101434682328,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07322989044325526
1.0,-0.8609308748543556,2,-1.3160483939085483,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.11083337626019156
1.0,2.1999017798982994,2,-0.4998595431159805,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3508455063848273
2.0,-1.1160002627504102,2,-0.5905471932040436,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.7604684352135332
1.0,-0.7078892421167229,2,-0.8626101434682328,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3815146508240839
2.0,0.4144160646259173,2,-1.134673093732422,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6470741925187071
1.0,-1.3710696506464648,2,-0.4998595431159805,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.5439234155624194
2.0,-0.09572271116619185,2,-1.134673093732422,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10571164339092234
1.0,0.4705313299630494,2,-0.6812348432921067,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.971891721995378
1.0,-1.0139725075919883,2,-1.043985443644359,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6521959253879763
2.0,0.30218553395165315,2,-0.5905471932040436,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.0025608664346346084
2.0,-0.8609308748543556,2,-0.5905471932040436,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6088869214577536
1.0,0.15934667672986272,2,-0.7719224933801698,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07322989044325526
2.0,0.9245548404180265,2,-0.5905471932040436,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6416605670274292
2.0,0.9245548404180265,2,-0.5905471932040436,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6416605670274292
1.0,0.15934667672986272,2,-1.043985443644359,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.0025608664346346084
1.0,0.15934667672986272,2,-0.5905471932040436,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30060216107692483
1.0,-1.1160002627504102,2,-0.4998595431159805,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.9228771999518687
1.0,1.6387491265269793,2,-0.6812348432921067,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.7297992907742765
1.0,0.13383973794025728,2,-0.5905471932040436,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.2678285155072491
1.0,-0.8609308748543556,2,-0.6812348432921067,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6088869214577536
1.0,0.15934667672986272,1,-0.5905471932040436,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2139841532164793
1.0,0.15934667672986272,2,-0.5905471932040436,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5052372046472275
1.0,-0.8609308748543556,2,-0.7719224933801698,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.43565090573686244
1.0,-0.35079209906224645,2,-0.4998595431159805,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.0025608664346346084
2.0,0.6694854525219719,3,-1.4067360439966115,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4305291728675932
1.0,0.30167539517586117,2,-0.953297793556296,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2967092514720489
1.0,0.4705313299630494,2,-0.7719224933801698,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6470741925187071
1.0,0.30167539517586117,2,-0.953297793556296,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.2967092514720489
1.0,-1.3710696506464648,2,-0.953297793556296,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.8687409450390902
2.0,0.15934667672986272,2,-0.6812348432921067,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07322989044325526
2.0,0.5154235422327548,2,-0.5905471932040436,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10571164339092234
1.0,1.5622283101581629,2,-2.0415495946130533,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.892208055512612
1.0,0.13383973794025728,2,-0.5905471932040436,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.863619212169821
1.0,0.13383973794025728,2,-0.5905471932040436,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.863619212169821
1.0,-0.7078892421167229,2,-0.6812348432921067,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.3815146508240839
2.0,1.8172976980542175,2,-1.043985443644359,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.812524389029846
1.0,2.6977972250713984,2,-0.6812348432921067,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.5565632750533855
2.0,0.13128904406129688,2,-0.5905471932040436,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18691602576009006
1.0,0.4144160646259173,2,-0.4998595431159805,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4305291728675932
1.0,0.4144160646259173,2,-0.4998595431159805,2022,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4305291728675932
2.0,4.750595658858845,2,-0.5905471932040436,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.005894190829447
2.0,-1.1160002627504102,0,-0.4998595431159805,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.7604684352135332
1.0,-0.09572271116619185,2,-0.6812348432921067,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5279744317105944
1.0,0.618471574942761,2,-0.5905471932040436,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.755346702344264
1.0,-1.167014140329621,2,-0.7719224933801698,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.32737839591130546
1.0,-1.167014140329621,2,-1.3160483939085483,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6521959253879763
1.0,-1.167014140329621,2,-1.3160483939085483,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6521959253879763
2.0,-0.8609308748543556,2,-0.5905471932040436,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.43565090573686244
1.0,-0.7078892421167229,2,-0.8626101434682328,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.9770134548646472
1.0,-1.3710696506464648,2,-1.043985443644359,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.7604684352135332
1.0,1.2816519834725029,2,-0.5905471932040436,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6470741925187071
1.0,1.2816519834725029,2,-0.5905471932040436,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6470741925187071
1.0,2.898791902733489,2,-0.7719224933801698,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.6648357848789423
2.0,0.1083327991506518,2,-1.043985443644359,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.21910588608574852
1.0,2.7100405556904086,2,-0.6812348432921067,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.8380718005998335
1.0,-0.7078892421167229,2,-0.7719224933801698,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6088869214577536
1.0,-1.3710696506464648,2,-1.3160483939085483,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.7604684352135332
1.0,-0.8609308748543556,2,-0.7719224933801698,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6738504273530878
1.0,-0.7078892421167229,2,-0.6812348432921067,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.32737839591130546
1.0,2.1999017798982994,2,-0.953297793556296,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.7297992907742765
1.0,0.7715132076803938,2,-0.7719224933801698,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.755346702344264
1.0,0.31238830946749546,2,-0.7719224933801698,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5279744317105944
1.0,0.44604466872502796,2,-0.5905471932040436,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4305291728675932
1.0,-1.218028017908832,2,-0.4998595431159805,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.5439234155624194
1.0,-1.218028017908832,2,-0.4998595431159805,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.5439234155624194
1.0,0.15934667672986272,2,-0.5905471932040436,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5052372046472275
1.0,-0.24876434390382463,2,-0.953297793556296,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32225666304203626
1.0,0.05731892157144089,2,-0.4998595431159805,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2139841532164793
1.0,0.15934667672986272,2,-0.7719224933801698,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32225666304203626
1.0,0.15934667672986272,2,-0.4998595431159805,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4305291728675932
0.0,0.6694854525219719,2,-0.953297793556296,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1884367416464918
1.0,0.15934667672986272,2,-0.8626101434682328,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4088746709024818
1.0,-0.0906213234082707,2,-1.95086194452499,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.971891721995378
1.0,1.6897630041061902,2,-0.6812348432921067,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0801642318209348
1.0,0.618471574942761,2,-0.5905471932040436,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24321773086937967
1.0,0.618471574942761,2,-0.5905471932040436,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.755346702344264
2.0,0.13128904406129688,2,-0.5905471932040436,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18691602576009006
1.0,-1.269041895488043,2,-1.3160483939085483,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6521959253879763
1.0,-0.8609308748543556,2,-0.7719224933801698,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.9770134548646472
0.0,0.15934667672986272,2,-1.5881113441727377,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.11083337626019156
2.0,0.30218553395165315,2,-0.6812348432921067,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6470741925187071
2.0,0.30218553395165315,2,-0.6812348432921067,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6470741925187071
2.0,0.31238830946749546,2,-0.953297793556296,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5388016826931501
2.0,0.618471574942761,2,-0.953297793556296,2022,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5279744317105944
1.0,0.13383973794025728,2,-1.134673093732422,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15984789830370083
1.0,0.31238830946749546,2,-0.6812348432921067,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5388016826931501
2.0,-0.40180597664145734,2,-0.5905471932040436,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.5439234155624194
1.0,1.791790759264612,2,-0.6812348432921067,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5388016826931501
2.0,-0.09572271116619185,2,-0.5905471932040436,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26812040812925775
1.0,0.42461884014175966,2,-0.5905471932040436,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6470741925187071
1.0,-0.8609308748543556,2,-0.953297793556296,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6521959253879763
2.0,-1.0139725075919883,2,-0.5905471932040436,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.5980596704751978
1.0,0.4144160646259173,2,-1.043985443644359,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4305291728675932
1.0,0.13383973794025728,2,-0.7719224933801698,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30060216107692483
1.0,0.3634021870467064,2,-0.5905471932040436,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32225666304203626
1.0,-0.09572271116619185,3,-0.5905471932040436,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32225666304203626
1.0,-0.8609308748543556,2,-0.6812348432921067,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.5439234155624194
1.0,-1.212926630150911,2,-0.7719224933801698,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.0852859646902042
1.0,0.4144160646259173,1,-0.5905471932040436,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32225666304203626
1.0,-1.3710696506464648,2,-0.7719224933801698,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.5439234155624194
1.0,0.15934667672986272,2,-0.5905471932040436,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5279744317105944
1.0,1.6897630041061902,2,-0.5905471932040436,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.2711618399020614
1.0,-1.167014140329621,2,-0.6812348432921067,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.4897871606496409
1.0,-0.09572271116619185,2,-0.5905471932040436,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.08917887429508017
1.0,0.15934667672986272,2,-0.6812348432921067,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6470741925187071
1.0,-1.1160002627504102,2,-0.4998595431159805,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.8687409450390902
1.0,0.2613744318882846,2,-0.7719224933801698,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6470741925187071
1.0,-0.8609308748543556,2,-0.6812348432921067,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.8362591920914231
2.0,-0.09572271116619185,2,-0.5905471932040436,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30060216107692483
1.0,-0.24876434390382463,2,-0.953297793556296,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10571164339092234
1.0,0.15934667672986272,2,-0.953297793556296,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10571164339092234
2.0,0.6388771259744452,2,-0.6812348432921067,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07322989044325526
2.0,0.6388771259744452,2,-0.6812348432921067,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07322989044325526
1.0,0.7715132076803938,2,-0.953297793556296,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.971891721995378
1.0,0.13383973794025728,2,-0.5905471932040436,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.051575388478143865
2.0,-0.8609308748543556,2,-0.5905471932040436,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.7063321803007548
1.0,0.13383973794025728,2,-1.3160483939085483,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2139841532164793
1.0,0.05731892157144089,2,-0.6812348432921067,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.43565090573686244
1.0,0.13383973794025728,2,-0.5905471932040436,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10571164339092234
2.0,0.30218553395165315,2,-0.5905471932040436,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10571164339092234
1.0,1.8428046368438231,2,-0.6812348432921067,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.7785219201957772
2.0,-0.8609308748543556,1,-0.5905471932040436,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.5764051685100865
1.0,-0.09572271116619185,2,-0.6812348432921067,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5388016826931501
1.0,-1.218028017908832,2,-0.5905471932040436,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6521959253879763
1.0,-1.212926630150911,2,-1.043985443644359,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6521959253879763
1.0,0.618471574942761,2,-1.134673093732422,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.38722016893737043
1.0,0.028751150127082663,2,-2.132237244701116,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4305291728675932
1.0,0.13383973794025728,2,-0.953297793556296,2022,4,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10571164339092234
1.0,-0.8609308748543556,2,-0.7719224933801698,2022,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.6521959253879763
0.0,0.9755687179972374,2,-0.953297793556296,2022,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.971891721995378
1.0,1.1622795099371492,2,-0.7719224933801698,2022,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1884367416464918
1.0,0.13383973794025728,2,-0.953297793556296,2022,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10571164339092234
1.0,0.15934667672986272,2,-0.6812348432921067,2022,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2139841532164793
2.0,0.3634021870467064,1,-1.043985443644359,2022,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41428829639375964
1.0,0.15934667672986272,2,-0.5905471932040436,2022,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.755346702344264
2.0,0.7715132076803938,2,-0.5905471932040436,2022,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.755346702344264
2.0,-1.1160002627504102,2,-0.4998595431159805,2022,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.7063321803007548
2.0,0.4144160646259173,2,-0.7719224933801698,2022,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18691602576009006
1.0,0.3634021870467064,2,-0.5905471932040436,2022,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5388016826931501
1.0,0.2613744318882846,2,-0.7719224933801698,2022,5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.0025608664346346084
