road_condition,contract_area_m2,contract_period,building_age,Galhyeon,Godeung,Geumgwang,Geumto,Dandae,Dochon,Bokjeong,Sasong,Sanseong,Sangdaewon,Sangjeok,Seongnam,Sujin,Siheung,Sinchon,Sinhung,Simgok,Yangji,Yeosu,Oya,Eunhaeng,Jungang,Changok,Taepyeong,Hadaewon,deposit
1.0,0.047865211564235115,0.3333333333333333,-0.4998595431159805,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9000
2.0,0.1675282404748229,0.3333333333333333,-1.134673093732422,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15000
1.0,0.2206586253111239,0.3333333333333333,-0.6812348432921067,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23000
1.0,0.08137085965919968,0.3333333333333333,-1.043985443644359,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8000
2.0,0.20486310549492626,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14000
2.0,0.09573042312847022,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8400
1.0,0.19146084625694046,0.3333333333333333,-0.7719224933801698,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14700
2.0,0.26325866360329314,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19950
2.0,0.26325866360329314,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19950
1.0,0.19146084625694046,0.3333333333333333,-1.043985443644359,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14000
1.0,0.19146084625694046,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16800
1.0,0.07179781734635268,0.3333333333333333,-0.4998595431159805,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5500
1.0,0.33026995979322227,0.3333333333333333,-0.6812348432921067,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30000
1.0,0.1890675856787287,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11550
1.0,0.09573042312847022,0.3333333333333333,-0.6812348432921067,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8400
1.0,0.19146084625694046,0.16666666666666666,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16000
1.0,0.19146084625694046,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18690
1.0,0.09573042312847022,0.3333333333333333,-0.7719224933801698,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10000
1.0,0.14359563469270534,0.3333333333333333,-0.4998595431159805,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14000
2.0,0.23932605782117555,0.5,-1.4067360439966115,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18000
1.0,0.20481524028336207,0.3333333333333333,-0.953297793556296,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26000
1.0,0.2206586253111239,0.3333333333333333,-0.7719224933801698,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20000
1.0,0.20481524028336207,0.3333333333333333,-0.953297793556296,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26000
1.0,0.047865211564235115,0.3333333333333333,-0.953297793556296,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6000
2.0,0.19146084625694046,0.3333333333333333,-0.6812348432921067,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14700
2.0,0.22487076392877653,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15000
1.0,0.32309017805858703,0.3333333333333333,-2.0415495946130533,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,31500
1.0,0.1890675856787287,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22000
1.0,0.1890675856787287,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22000
1.0,0.11008998659774075,0.3333333333333333,-0.6812348432921067,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10500
2.0,0.34702278384070456,0.3333333333333333,-1.043985443644359,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40000
1.0,0.4296381390005744,0.3333333333333333,-0.6812348432921067,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28400
2.0,0.18882825962090755,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15750
1.0,0.21539345203905802,0.3333333333333333,-0.4998595431159805,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18000
1.0,0.21539345203905802,0.3333333333333333,-0.4998595431159805,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18000
2.0,0.6222477503350565,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32550
2.0,0.07179781734635268,0.0,-0.4998595431159805,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7000
1.0,0.1675282404748229,0.3333333333333333,-0.6812348432921067,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18900
1.0,0.23453953666475208,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21000
1.0,0.06701129618992915,0.3333333333333333,-0.7719224933801698,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11000
1.0,0.06701129618992915,0.3333333333333333,-1.3160483939085483,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8000
1.0,0.06701129618992915,0.3333333333333333,-1.3160483939085483,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8000
2.0,0.09573042312847022,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10000
1.0,0.11008998659774075,0.3333333333333333,-0.8626101434682328,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5000
1.0,0.047865211564235115,0.3333333333333333,-1.043985443644359,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7000
1.0,0.29676431169825773,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20000
1.0,0.29676431169825773,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20000
1.0,0.44849703235688304,0.3333333333333333,-0.7719224933801698,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29400
2.0,0.18667432510051693,0.3333333333333333,-1.043985443644359,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12000
1.0,0.43078690407811604,0.3333333333333333,-0.6812348432921067,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,31000
1.0,0.11008998659774075,0.3333333333333333,-0.7719224933801698,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8400
1.0,0.047865211564235115,0.3333333333333333,-1.3160483939085483,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7000
1.0,0.09573042312847022,0.3333333333333333,-0.7719224933801698,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7800
1.0,0.11008998659774075,0.3333333333333333,-0.6812348432921067,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11000
1.0,0.3829216925138809,0.3333333333333333,-0.953297793556296,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30000
1.0,0.2488991001340226,0.3333333333333333,-0.7719224933801698,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21000
1.0,0.20582040972621096,0.3333333333333333,-0.7719224933801698,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18900
1.0,0.21836109515604057,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18000
1.0,0.062224775033505646,0.3333333333333333,-0.4998595431159805,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9000
1.0,0.062224775033505646,0.3333333333333333,-0.4998595431159805,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9000
1.0,0.19146084625694046,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18690
1.0,0.15316867700555237,0.3333333333333333,-0.953297793556296,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17000
1.0,0.18188780394409343,0.3333333333333333,-0.4998595431159805,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16000
1.0,0.19146084625694046,0.3333333333333333,-0.7719224933801698,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17000
1.0,0.19146084625694046,0.3333333333333333,-0.4998595431159805,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18000
0.0,0.23932605782117555,0.3333333333333333,-0.953297793556296,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25000
1.0,0.19146084625694046,0.3333333333333333,-0.8626101434682328,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17800
1.0,0.16800689259046525,0.3333333333333333,-1.95086194452499,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23000
1.0,0.3350564809496458,0.3333333333333333,-0.6812348432921067,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24000
1.0,0.23453953666475208,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16270
1.0,0.23453953666475208,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21000
2.0,0.18882825962090755,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15750
1.0,0.05743825387708213,0.3333333333333333,-1.3160483939085483,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8000
1.0,0.09573042312847022,0.3333333333333333,-0.7719224933801698,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5000
0.0,0.19146084625694046,0.3333333333333333,-1.5881113441727377,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13000
2.0,0.20486310549492626,0.3333333333333333,-0.6812348432921067,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20000
2.0,0.20486310549492626,0.3333333333333333,-0.6812348432921067,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20000
2.0,0.20582040972621096,0.3333333333333333,-0.953297793556296,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19000
2.0,0.23453953666475208,0.3333333333333333,-0.953297793556296,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18900
1.0,0.1890675856787287,0.3333333333333333,-1.134673093732422,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15500
1.0,0.20582040972621096,0.3333333333333333,-0.6812348432921067,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19000
2.0,0.13880911353628184,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9000
1.0,0.3446295232624928,0.3333333333333333,-0.6812348432921067,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19000
2.0,0.1675282404748229,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16500
1.0,0.21635075627034273,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20000
1.0,0.09573042312847022,0.3333333333333333,-0.953297793556296,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8000
2.0,0.08137085965919968,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8500
1.0,0.21539345203905802,0.3333333333333333,-1.043985443644359,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18000
1.0,0.1890675856787287,0.3333333333333333,-0.7719224933801698,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16800
1.0,0.2106069308826345,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17000
1.0,0.1675282404748229,0.5,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17000
1.0,0.09573042312847022,0.3333333333333333,-0.6812348432921067,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9000
1.0,0.062703427149148,0.3333333333333333,-0.7719224933801698,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4000
1.0,0.21539345203905802,0.16666666666666666,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17000
1.0,0.047865211564235115,0.3333333333333333,-0.7719224933801698,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9000
1.0,0.19146084625694046,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18900
1.0,0.3350564809496458,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35000
1.0,0.06701129618992915,0.3333333333333333,-0.6812348432921067,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9500
1.0,0.1675282404748229,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13200
1.0,0.19146084625694046,0.3333333333333333,-0.6812348432921067,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20000
1.0,0.07179781734635268,0.3333333333333333,-0.4998595431159805,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6000
1.0,0.2010338885697875,0.3333333333333333,-0.7719224933801698,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20000
1.0,0.09573042312847022,0.3333333333333333,-0.6812348432921067,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6300
2.0,0.1675282404748229,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16800
1.0,0.15316867700555237,0.3333333333333333,-0.953297793556296,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15000
1.0,0.19146084625694046,0.3333333333333333,-0.953297793556296,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15000
2.0,0.23645414512732144,0.3333333333333333,-0.6812348432921067,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14700
2.0,0.23645414512732144,0.3333333333333333,-0.6812348432921067,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14700
1.0,0.2488991001340226,0.3333333333333333,-0.953297793556296,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23000
1.0,0.1890675856787287,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14500
2.0,0.09573042312847022,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7500
1.0,0.1890675856787287,0.3333333333333333,-1.3160483939085483,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16000
1.0,0.18188780394409343,0.3333333333333333,-0.6812348432921067,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10000
1.0,0.1890675856787287,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15000
2.0,0.20486310549492626,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15000
1.0,0.3494160444189163,0.3333333333333333,-0.6812348432921067,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30450
2.0,0.09573042312847022,0.16666666666666666,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8700
1.0,0.1675282404748229,0.3333333333333333,-0.6812348432921067,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19000
1.0,0.062224775033505646,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8000
1.0,0.062703427149148,0.3333333333333333,-1.043985443644359,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8000
1.0,0.23453953666475208,0.3333333333333333,-1.134673093732422,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17600
1.0,0.17920735209649624,0.3333333333333333,-2.132237244701116,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18000
1.0,0.1890675856787287,0.3333333333333333,-0.953297793556296,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15000
1.0,0.09573042312847022,0.3333333333333333,-0.7719224933801698,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8000
0.0,0.2680451847597166,0.3333333333333333,-0.953297793556296,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23000
1.0,0.2855638521922267,0.3333333333333333,-0.7719224933801698,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25000
1.0,0.1890675856787287,0.3333333333333333,-0.953297793556296,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15000
1.0,0.19146084625694046,0.3333333333333333,-0.6812348432921067,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16000
2.0,0.2106069308826345,0.16666666666666666,-1.043985443644359,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17850
1.0,0.19146084625694046,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21000
2.0,0.2488991001340226,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21000
2.0,0.07179781734635268,0.3333333333333333,-0.4998595431159805,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7500
2.0,0.21539345203905802,0.3333333333333333,-0.7719224933801698,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15750
1.0,0.2106069308826345,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19000
1.0,0.2010338885697875,0.3333333333333333,-0.7719224933801698,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14000
1.0,0.15604058969940648,0.3333333333333333,-0.6812348432921067,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19000
1.0,0.2010338885697875,0.3333333333333333,-0.7719224933801698,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14000
1.0,0.3350564809496458,0.3333333333333333,-0.6812348432921067,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25000
1.0,0.18667432510051693,0.3333333333333333,-0.6812348432921067,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17000
1.0,0.1723147616312464,0.3333333333333333,-0.953297793556296,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17000
1.0,0.062703427149148,0.3333333333333333,-0.6812348432921067,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7500
1.0,0.43078690407811604,0.3333333333333333,-0.7719224933801698,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28350
1.0,0.1675282404748229,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11000
1.0,0.19146084625694046,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19950
1.0,0.23645414512732144,0.3333333333333333,-0.953297793556296,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15000
1.0,0.1675282404748229,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18900
1.0,0.14168102623013593,0.16666666666666666,-0.7719224933801698,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8400
1.0,0.20486310549492626,0.3333333333333333,-0.7719224933801698,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21000
2.0,0.2010338885697875,0.3333333333333333,-1.134673093732422,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13650
2.0,0.2206586253111239,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14000
1.0,0.3350564809496458,0.3333333333333333,-0.7719224933801698,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23500
1.0,0.19921501053034651,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14000
1.0,0.21539345203905802,0.3333333333333333,-1.043985443644359,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19000
1.0,0.06701129618992915,0.3333333333333333,-0.6812348432921067,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8000
2.0,0.35420256557533986,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28000
1.0,0.3446295232624928,0.3333333333333333,-1.769486644348864,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,31500
1.0,0.23932605782117555,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14000
1.0,0.2871912693854107,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33000
1.0,0.1675282404748229,0.3333333333333333,-0.5905471932040436,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19950
1.0,0.19146084625694046,0.3333333333333333,-1.043985443644359,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16000
1.0,0.047865211564235115,0.3333333333333333,-0.7719224933801698,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6825
1.0,0.1890675856787287,0.3333333333333333,-1.043985443644359,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16000
1.0,0.1675282404748229,0.3333333333333333,-0.6812348432921067,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8000
