시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세금(만원),건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
경기도 성남시중원구 금광동,3***,12m미만,62.12,전세,202206,10,"20,000",0,1990,자혜로16번길,202206~202406,신규,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,106.6,전세,202206,11,"7,500",0,1989,금빛로48번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,51.6,월세,202206,11,"1,000",55,2000,금빛로61번길,-,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,18.7,월세,202206,11,"1,500",40,1992,산성대로442번길,202207~202407,신규,-,,,단독다가구
경기도 성남시중원구 금광동,2***,-,46.84,전세,202206,13,"13,000",0,1992,,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,30,월세,202206,13,"1,000",40,1994,금빛로61번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,37.04,월세,202206,13,"13,000",15,1996,광명로323번길,202207~202407,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,59.64,월세,202206,13,"2,000",42,1991,광명로361번길,202206~202406,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,30,월세,202206,14,100,25,1987,산성대로408번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,38.22,월세,202206,15,500,40,1988,금빛로59번길,202206~202406,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,78.3,월세,202206,15,"4,000",64,1996,산성대로390번길,-,갱신,사용,"4,000",60,단독다가구
경기도 성남시중원구 금광동,3***,-,45,월세,202206,16,700,43,1988,,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,21.43,월세,202206,16,"1,000",35,2002,산성대로382번길,202206~202406,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,20.18,월세,202206,16,500,42,1986,산성대로396번길,202206~202406,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,45,전세,202206,16,"10,000",0,1990,자혜로8번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,25m이상,72.28,월세,202206,17,"15,000",10,1996,산성대로,202207~202407,갱신,-,"15,000",0,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,56.31,월세,202206,17,"1,000",40,1986,산성대로390번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,18,월세,202206,18,200,25,1986,산성대로414번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,72.99,월세,202206,19,"6,000",55,1986,산성대로408번길,202206~202406,갱신,사용,"6,000",55,단독다가구
경기도 성남시중원구 금광동,3***,-,35,전세,202206,20,"8,500",0,1992,,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,1***,8m미만,25,월세,202206,20,300,40,1991,금빛로47번길,202207~202407,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,46.2,월세,202206,20,500,35,1990,산성대로452번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,49.3,월세,202206,20,"2,000",65,1987,산성대로458번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,49.3,월세,202206,20,"2,000",65,1987,산성대로458번길,202207~202407,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,35,전세,202206,20,"6,000",0,1989,산성대로390번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,36.4,월세,202206,20,500,30,2001,금빛로98번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,33,월세,202206,21,500,30,1993,자혜로16번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,35,월세,202206,21,"4,000",20,1991,광명로335번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,47.91,전세,202206,22,"15,000",0,1985,산성대로420번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,49.49,전세,202206,23,"10,000",0,,자혜로8번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,65.65,전세,202206,23,"13,000",0,,자혜로8번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,34.12,월세,202206,23,"1,000",30,1992,산성대로442번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,25m이상,76.26,전세,202206,23,"18,000",0,1996,산성대로,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,-,119.84,월세,202206,24,"2,000",55,1988,,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,51.05,전세,202206,24,"20,000",0,1990,산성대로382번길,202206~202406,갱신,-,"10,000",0,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,58.88,월세,202206,24,"9,000",40,1987,금빛로69번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,50,전세,202206,24,"17,000",0,2000,산성대로382번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,48.08,전세,202206,25,"10,000",0,1989,자혜로16번길,202206~202406,갱신,-,"9,000",0,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,50,전세,202206,25,"16,000",0,1991,금빛로59번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,22.21,월세,202206,26,200,25,1993,금빛로98번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,-,34.92,월세,202206,27,500,35,,산성대로420번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,54.78,전세,202206,27,"14,000",0,1984,산성대로466번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,25m미만,55.48,월세,202206,28,"2,000",55,1989,자혜로,-,갱신,-,"2,000",50,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,40,전세,202206,28,"10,000",0,1984,광명로361번길,202207~202407,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,25m이상,20,월세,202206,28,500,30,1991,광명로,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,48.85,전세,202206,28,"12,500",0,1986,산성대로414번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,45,월세,202206,28,500,55,1989,자혜로48번길,202207~202407,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,75.87,월세,202206,28,"5,000",50,1988,광명로361번길,202207~202407,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,59.22,전세,202206,29,"17,000",0,1987,광명로335번길,202211~202411,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,35.5,전세,202207,1,"1,000",0,1986,광명로335번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,2***,25m미만,40.64,전세,202207,1,"13,000",0,1994,자혜로,202208~202407,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,40,월세,202207,1,"1,000",60,1991,광명로335번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,49.9,월세,202207,2,"1,000",50,1990,자혜로12번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,2***,25m미만,33.38,전세,202207,2,"5,000",0,1994,자혜로,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,36,월세,202207,2,500,35,1988,광명로335번길,202207~202407,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,40,전세,202207,2,"8,000",0,1989,광명로335번길,202209~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,30,월세,202207,2,"1,000",30,1988,산성대로372번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,28,월세,202207,2,"1,000",40,1988,금빛로61번길,202208~202312,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,40,전세,202207,2,"8,000",0,1989,광명로335번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,47.89,월세,202207,2,"2,000",60,1987,자혜로14번길,202209~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,1***,-,53.53,월세,202207,4,"12,000",30,1997,,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,-,45.1,월세,202207,4,"13,500",10,2002,,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,55.8,월세,202207,4,"2,000",55,1988,산성대로420번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,45,전세,202207,4,"15,000",0,1991,금빛로59번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,45,전세,202207,4,"15,000",0,1991,금빛로59번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,12m미만,50,월세,202207,5,"3,000",60,1993,산성대로390번길,202207~202407,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,38.15,월세,202207,5,"1,000",60,2018,산성대로382번길,202207~202407,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,33,월세,202207,5,300,40,1986,산성대로382번길,202207~202407,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,33,전세,202207,5,"5,000",0,2002,광명로335번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,50,월세,202207,5,"1,000",40,1989,광명로335번길,202207~202407,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,33,월세,202207,5,300,40,1986,산성대로382번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3**,12m미만,40,월세,202207,6,500,50,1989,광명로300번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,6**,12m미만,50,전세,202207,6,"12,000",0,1983,금상로67번길,-,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,25m미만,55.5,전세,202207,6,"17,000",0,1999,산성대로442번길,202209~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,55.7,전세,202207,6,"16,000",0,1988,자혜로12번길,202212~202412,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,20,월세,202207,7,300,40,1988,산성대로396번길,202207~202307,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,35,월세,202207,7,500,35,1988,산성대로396번길,202207~202307,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,43.46,월세,202207,7,"2,500",65,1987,산성대로420번길,202207~202407,갱신,-,"2,000",65,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,36,월세,202207,7,500,40,1988,광명로323번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,33,월세,202207,7,500,35,1993,광명로361번길,202208~202308,신규,-,,,단독다가구
경기도 성남시중원구 금광동,1***,8m미만,40,전세,202207,8,"15,000",0,1989,광명로334번길,202209~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,31.62,전세,202207,8,"10,500",0,1999,산성대로448번길,202208~202408,갱신,사용,"10,000",0,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,65,전세,202207,8,"13,000",0,1990,금빛로61번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,34,월세,202207,8,"10,000",10,2001,광명로335번길,202207~202407,갱신,-,"10,000",0,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,40,전세,202207,9,"6,000",0,1988,광명로335번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,40,월세,202207,9,500,60,1988,광명로335번길,202207~202407,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,40,전세,202207,9,"6,000",0,1988,광명로335번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,1***,25m이상,29.75,월세,202207,11,500,45,1988,광명로,202207~202407,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,70.4,월세,202207,11,"8,000",60,1996,산성대로382번길,202207~202407,갱신,-,"10,000",45,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,61.63,전세,202207,11,"5,500",0,1986,금빛로59번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,20,월세,202207,11,"1,000",37,1985,자혜로14번길,202207~202407,신규,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,19,월세,202207,11,500,29,2002,자혜로48번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,-,75.87,월세,202207,12,"10,000",50,1988,,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,1**,12m미만,20,월세,202207,12,300,42,1983,희망로406번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,39.57,전세,202207,12,"15,000",0,1989,광명로323번길,202209~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,28,월세,202207,13,300,27,1988,광명로335번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,30,월세,202207,13,500,40,1998,산성대로382번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,12m미만,40,전세,202207,13,"4,000",0,1990,자혜로16번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,2***,12m미만,60.22,월세,202207,14,500,40,1989,금빛로77번길,202207~202407,신규,-,,,단독다가구
경기도 성남시중원구 금광동,1***,8m미만,40,월세,202207,15,300,45,1991,금빛로47번길,202207~202407,신규,-,,,단독다가구
경기도 성남시중원구 금광동,7**,8m미만,38,월세,202207,15,"1,000",48,1986,금상로77번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,12m미만,47.6,월세,202207,15,"20,000",30,1987,산성대로420번길,202209~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,47.62,월세,202207,15,500,30,1987,산성대로408번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,*,25m미만,19,월세,202207,16,500,40,1981,희망로,202207~202307,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,30,월세,202207,16,500,35,2000,금빛로61번길,202207~202407,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,53.34,전세,202207,17,"14,000",0,1985,산성대로446번길,202211~202411,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,53,월세,202207,17,"3,000",75,1993,광명로347번길,202209~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,60.39,월세,202207,18,"3,000",70,1989,금빛로48번길,202209~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,22,전세,202207,18,"5,000",0,1992,금빛로96번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,40,전세,202207,18,"10,000",0,1987,광명로335번길,202209~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,6**,12m미만,40,월세,202207,19,"2,000",40,1983,금상로67번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,36,월세,202207,19,"1,000",40,1986,자혜로12번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,47.89,월세,202207,19,"1,000",50,1987,자혜로14번길,202209~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,20,월세,202207,19,500,40,1986,산성대로396번길,202207~202407,신규,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,30,전세,202207,19,"2,000",0,1988,자혜로54번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,18,월세,202207,20,200,20,1988,금빛로48번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,40,전세,202207,20,"15,000",0,1985,산성대로454번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,20,전세,202207,20,"3,500",0,1986,자혜로16번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,33,전세,202207,20,"3,000",0,1985,자혜로8번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,26.44,월세,202207,21,500,45,2001,금빛로48번길,202207~202407,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,70.52,전세,202207,21,"22,000",0,2018,산성대로378번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,45,월세,202207,21,"2,000",45,1995,금빛로59번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,70.52,전세,202207,21,"22,000",0,2018,산성대로378번길,202208~202408,갱신,사용,"22,000",0,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,30,월세,202207,23,"4,500",20,1988,산성대로372번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,12m미만,50,월세,202207,23,"13,000",20,2002,산성대로396번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,53.37,월세,202207,23,"2,000",60,1990,산성대로440번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,40,월세,202207,25,500,40,1989,산성대로426번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,30,월세,202207,26,500,29,1989,산성대로408번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,48.46,월세,202207,26,"1,000",50,1993,금빛로96번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,12m미만,58.34,월세,202207,26,"15,000",21,1991,자혜로16번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,40,전세,202207,27,"10,000",0,1990,자혜로8번길,202207~202407,갱신,-,"9,500",0,단독다가구
경기도 성남시중원구 금광동,1**,8m미만,62.49,월세,202207,28,500,45,1989,희망로400번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,70.56,월세,202207,28,910,70,1987,자혜로16번길,202207~202407,갱신,-,"2,000",60,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,69.48,전세,202207,29,"23,100",0,1986,산성대로378번길,202207~202407,갱신,사용,"22,000",0,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,40,월세,202207,29,500,50,1989,금빛로48번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,1**,12m미만,69.2,전세,202207,30,"14,000",0,1991,금상로57번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,50,전세,202207,30,"20,000",0,2013,황송로13번길,202212~202412,신규,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,36.99,월세,202207,30,"1,000",60,1988,금빛로100번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,20,월세,202207,30,500,35,1983,자혜로48번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,33.05,월세,202207,30,"1,000",35,1988,금빛로61번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,43.3,월세,202207,30,"1,000",50,2006,금빛로98번길,202209~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,42.08,전세,202207,30,"8,000",0,1992,금빛로96번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,26.44,월세,202208,1,500,40,2001,금빛로48번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,69.19,전세,202208,1,"26,000",0,2018,산성대로460번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,20,월세,202208,1,500,35,1988,광명로335번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3**,12m미만,50,월세,202208,2,"1,000",35,1990,광명로310번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3**,12m미만,50,월세,202208,2,"1,000",35,1990,광명로310번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,12m미만,25.4,월세,202208,2,500,45,1978,산성대로382번길,-,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,15,월세,202208,3,300,30,1991,산성대로372번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,41.41,전세,202208,3,"7,000",0,1989,자혜로54번길,-,갱신,-,"6,000",0,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,40,월세,202208,3,500,40,1993,광명로361번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,40.2,월세,202208,3,500,35,1989,광명로323번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,36,월세,202208,3,"1,000",55,1988,광명로323번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,57.39,전세,202208,4,"18,000",0,2002,산성대로408번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,18,월세,202208,4,"1,000",50,1988,산성대로382번길,202208~202308,갱신,-,500,38,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,77.35,전세,202208,4,"27,000",0,2000,산성대로448번길,-,갱신,-,"25,000",0,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,53.73,월세,202208,4,"7,000",50,1986,자혜로14번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,57.39,전세,202208,4,"18,000",0,2002,산성대로408번길,202208~202408,갱신,사용,"18,000",0,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,41.47,월세,202208,5,"2,000",25,1993,금빛로94번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,12m미만,42.85,월세,202208,5,"1,000",26,1992,산성대로408번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,25m이상,36,전세,202208,6,"13,000",0,2000,산성대로,202209~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,65.14,월세,202208,6,"16,500",7,1991,산성대로442번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,56,월세,202208,6,"16,000",20,2008,산성대로382번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,2***,12m미만,20,월세,202208,6,300,35,1990,금빛로85번길,202208~202308,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,-,29.97,월세,202208,7,"18,000",20,,,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,27.97,월세,202208,7,"18,000",20,,산성대로448번길,202208~202408,갱신,-,"18,000",0,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,30,전세,202208,8,"4,000",0,1996,산성대로382번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,48.49,전세,202208,8,"11,500",0,1988,산성대로396번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,52.56,전세,202208,8,"15,000",0,1987,금빛로69번길,202211~202411,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,20,월세,202208,8,500,35,1986,산성대로382번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,49.53,전세,202208,8,"15,700",0,1986,산성대로414번길,202208~202408,갱신,-,"15,000",0,단독다가구
경기도 성남시중원구 금광동,1***,8m미만,53.53,월세,202208,9,"10,000",40,1997,금빛로47번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,-,25,월세,202208,10,500,30,2002,,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,7**,8m미만,25,월세,202208,10,500,35,1986,금상로77번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,20,월세,202208,10,300,25,1992,광명로335번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,39,월세,202208,10,"2,000",40,1992,자혜로8번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,99.32,전세,202208,10,"24,000",0,1991,산성대로382번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,57.28,월세,202208,10,300,45,2000,산성대로382번길,202209~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,45,월세,202208,10,"2,000",50,1997,산성대로396번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,1**,12m미만,101.11,전세,202208,11,"18,375",0,1990,금상로67번길,202208~202408,갱신,사용,"17,500",0,단독다가구
경기도 성남시중원구 금광동,6**,8m미만,45,월세,202208,11,"2,000",20,2001,금상로87번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,12m미만,57.09,월세,202208,11,"15,000",20,1988,자혜로12번길,202208~202408,갱신,-,"15,000",0,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,36,월세,202208,11,"1,000",45,1987,자혜로54번길,202209~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,33.48,월세,202208,12,500,25,1988,자혜로48번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,70,전세,202208,12,"20,000",0,1988,광명로335번길,202209~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,40,전세,202208,12,"4,000",0,1988,산성대로420번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,-,25,전세,202208,15,"9,000",0,2001,,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,52.12,월세,202208,15,"3,000",65,1990,산성대로420번길,202212~202412,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,25,월세,202208,15,0,20,1989,자혜로40번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,52.12,월세,202208,15,"3,000",65,1990,산성대로420번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,78.6,전세,202208,17,"23,000",0,2001,산성대로390번길,202209~202409,신규,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,33,월세,202208,18,500,45,2001,금빛로48번길,202208~202308,갱신,사용,500,43,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,49.52,월세,202208,18,"13,500",19,1984,자혜로12번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,12m미만,40,월세,202208,18,"2,500",50,1988,산성대로408번길,202212~202412,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,49.52,전세,202208,18,"13,500",0,1984,자혜로12번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,4***,-,42,전세,202208,19,"10,000",0,2000,,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,42,전세,202208,19,"10,000",0,2000,산성대로448번길,202208~202408,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,39,전세,202208,19,"7,400",0,,자혜로40번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,35,월세,202208,19,"2,000",50,1996,산성대로390번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,2***,8m미만,37.64,전세,202208,20,"6,300",0,2001,금빛로42번길,202209~202407,갱신,사용,"6,000",0,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,30,월세,202208,20,500,40,2002,자혜로8번길,202210~202410,신규,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,20,월세,202208,20,100,20,1988,광명로335번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,4***,8m미만,28,월세,202208,20,500,30,1989,자혜로8번길,-,-,-,,,단독다가구
경기도 성남시중원구 금광동,3***,8m미만,25,월세,202208,20,"1,000",33,1988,광명로335번길,202208~202408,신규,-,,,단독다가구
