road_condition,contract_area_m2,contract_period,building_age,district_score,deposit
0.0,0.3059544323185909,0.3333333333333333,1.85801935917366,-1.4037185218129151,7500
0.0,0.1167911162167336,0.3333333333333333,1.85801935917366,-1.4037185218129151,3000
1.0,0.3138521922266896,0.3333333333333333,1.85801935917366,-1.7661011272370066,19500
0.0,0.0717978173463526,0.3333333333333333,1.85801935917366,-1.4037185218129151,8000
0.0,0.1530729465824238,0.3333333333333333,1.85801935917366,-1.4037185218129151,14000
0.0,0.1276086540302508,0.3333333333333333,1.85801935917366,-1.4037185218129151,8500
2.0,0.4499329887038101,0.3333333333333333,1.85801935917366,-1.7661011272370066,17850
0.0,0.1289967451656136,0.3333333333333333,1.85801935917366,-1.4136056647838144,14000
0.0,0.2393260578211755,0.3333333333333333,1.85801935917366,-0.49406164105814804,20000
0.0,0.145175186674325,0.3333333333333333,1.85801935917366,-0.49406164105814804,14000
1.0,0.1912215201991192,0.3333333333333333,1.767331709085597,-1.3593987927550748,22000
1.0,0.234539536664752,0.3333333333333333,1.767331709085597,-1.3593987927550748,20000
2.0,0.1842810645223052,0.3333333333333333,1.767331709085597,-1.3593987927550748,11500
1.0,0.0917097453570744,0.3333333333333333,1.767331709085597,-1.3593987927550748,7000
0.0,0.2201799731954815,0.3333333333333333,1.767331709085597,-1.3593987927550748,20000
0.0,0.2950411640819452,0.3333333333333333,1.767331709085597,-1.7661011272370066,14000
0.0,0.1172219031208118,0.3333333333333333,1.767331709085597,-1.4037185218129151,7000
0.0,0.0775895079456251,0.3333333333333333,1.767331709085597,-1.4037185218129151,7000
0.0,0.0992724487842236,0.3333333333333333,1.767331709085597,-1.4037185218129151,7000
0.0,0.1473769864062799,0.3333333333333333,1.767331709085597,-1.4037185218129151,5500
0.0,0.0382921692513881,0.3333333333333333,1.767331709085597,-1.7661011272370066,4500
0.0,0.2719222668964197,0.3333333333333333,1.6766440589975338,-1.3593987927550748,15000
0.0,0.1359850660539919,0.3333333333333333,1.6766440589975338,-1.3593987927550748,10000
0.0,0.1856212904461038,0.3333333333333333,1.6766440589975338,-1.3593987927550748,4000
0.0,0.0935286233965154,0.3333333333333333,1.6766440589975338,-1.3593987927550748,9000
0.0,0.0935286233965154,0.3333333333333333,1.6766440589975338,-1.3593987927550748,9000
0.0,0.1380432701512541,0.6666666666666666,1.6766440589975338,-1.3593987927550748,10500
1.0,0.0957304231284702,0.3333333333333333,1.6766440589975338,-1.3593987927550748,3000
1.0,0.1523071031973961,0.3333333333333333,1.6766440589975338,-1.3593987927550748,18000
0.0,0.2617748420448018,0.3333333333333333,1.6766440589975338,-1.3593987927550748,11000
0.0,0.1904078116025273,0.3333333333333333,1.6766440589975338,-1.3593987927550748,4000
1.0,0.1468983342906375,0.3333333333333333,1.6766440589975338,-1.3593987927550748,9450
0.0,0.054374880336971,0.3333333333333333,1.6766440589975338,-1.3593987927550748,8000
0.0,0.1135362818303656,0.3333333333333333,1.6766440589975338,-1.3593987927550748,11000
0.0,0.1135362818303656,0.3333333333333333,1.6766440589975338,-1.3593987927550748,11000
0.0,0.1244495500670113,0.3333333333333333,1.6766440589975338,-1.3593987927550748,10500
1.0,0.0957304231284702,0.3333333333333333,1.6766440589975338,-1.3593987927550748,3000
0.0,0.1380432701512541,0.3333333333333333,1.6766440589975338,-1.3593987927550748,11000
0.0,0.2805858701895463,0.3333333333333333,1.6766440589975338,-1.4037185218129151,17800
0.0,0.2805858701895463,0.3333333333333333,1.6766440589975338,-1.4037185218129151,17800
0.0,0.1217690982194141,0.3333333333333333,1.6766440589975338,-1.4136056647838144,10000
0.0,0.1740857744591231,0.3333333333333333,1.6766440589975338,-0.49406164105814804,15000
0.0,0.1740857744591231,0.3333333333333333,1.6766440589975338,-0.49406164105814804,15000
0.0,0.1108558299827685,0.3333333333333333,1.6766440589975338,-1.7661011272370066,5000
1.0,0.1663794753972812,0.3333333333333333,1.6766440589975338,-1.7661011272370066,14000
0.0,0.1072180739038866,0.3333333333333333,1.6766440589975338,-1.7661011272370066,12000
1.0,0.0383878996745165,0.3333333333333333,1.6766440589975338,-1.7661011272370066,12000
0.0,0.0992724487842236,0.3333333333333333,1.6766440589975338,-1.7661011272370066,17000
0.0,0.2028527666092284,0.3333333333333333,1.6766440589975338,-0.49406164105814804,12120
0.0,0.0945337928393643,0.3333333333333333,1.5859564089094706,0.15850051045481142,7800
0.0,0.1272257323377369,0.3333333333333333,1.5859564089094706,-1.3593987927550748,10000
0.0,0.1435956346927053,0.3333333333333333,1.5859564089094706,-1.3593987927550748,4200
0.0,0.1296668581275129,0.3333333333333333,1.5859564089094706,-1.3593987927550748,4000
0.0,0.0478652115642351,0.3333333333333333,1.5859564089094706,-1.3593987927550748,2000
0.0,0.1908864637181696,0.3333333333333333,1.5859564089094706,-1.3593987927550748,11000
0.0,0.1908864637181696,0.3333333333333333,1.5859564089094706,-1.3593987927550748,11000
1.0,0.1290446103771778,0.3333333333333333,1.5859564089094706,-1.3593987927550748,12000
0.0,0.1675282404748229,0.3333333333333333,1.5859564089094706,-1.3593987927550748,15000
0.0,0.1675282404748229,0.3333333333333333,1.5859564089094706,-1.3593987927550748,16000
0.0,0.1771012827876699,0.3333333333333333,1.5859564089094706,-1.3593987927550748,12000
0.0,0.1771012827876699,0.3333333333333333,1.5859564089094706,-1.3593987927550748,12000
0.0,0.0478652115642351,0.3333333333333333,1.5859564089094706,-1.3593987927550748,5000
1.0,0.0717978173463526,0.3333333333333333,1.5859564089094706,-1.3593987927550748,5000
0.0,0.1388091135362818,0.3333333333333333,1.5859564089094706,-1.3593987927550748,12000
0.0,0.1713095921883974,0.3333333333333333,1.5859564089094706,-1.3593987927550748,24000
0.0,0.265891250239326,0.3333333333333333,1.5859564089094706,-1.3593987927550748,24000
0.0,0.2698640627991575,0.3333333333333333,1.5859564089094706,-1.3593987927550748,23000
1.0,0.0957304231284702,0.3333333333333333,1.5859564089094706,-1.3593987927550748,3000
1.0,0.0957304231284702,0.3333333333333333,1.5859564089094706,-1.3593987927550748,3000
0.0,0.2532069691748037,0.3333333333333333,1.5859564089094706,-1.3593987927550748,21000
1.0,0.1252632586636033,0.3333333333333333,1.5859564089094706,-1.3593987927550748,11000
0.0,0.1065479609419873,0.3333333333333333,1.5859564089094706,0.15850051045481142,14000
0.0,0.1065479609419873,0.3333333333333333,1.5859564089094706,0.15850051045481142,14000
0.0,0.1065479609419873,0.3333333333333333,1.5859564089094706,0.15850051045481142,9000
0.0,0.1065479609419873,0.3333333333333333,1.5859564089094706,0.15850051045481142,9000
0.0,0.1950028719126938,0.3333333333333333,1.5859564089094706,-0.5242314490071674,15000
0.0,0.1263641585295807,0.3333333333333333,1.5859564089094706,-1.3593987927550748,10000
0.0,0.1440742868083477,0.3333333333333333,1.5859564089094706,-1.3593987927550748,14000
0.0,0.1440742868083477,0.3333333333333333,1.5859564089094706,-1.3593987927550748,14000
0.0,0.2469366264598889,0.3333333333333333,1.5859564089094706,-1.3593987927550748,13000
0.0,0.0160827110855829,0.3333333333333333,1.5859564089094706,-1.3593987927550748,4800
0.0,0.1244495500670113,0.3333333333333333,1.5859564089094706,-1.3593987927550748,10000
0.0,0.1398142829791307,0.3333333333333333,1.5859564089094706,-1.3593987927550748,13000
0.0,0.1545089029293509,0.3333333333333333,1.5859564089094706,-1.3593987927550748,14000
0.0,0.0960176143978556,0.3333333333333333,1.5859564089094706,-1.3593987927550748,7000
0.0,0.1768140915182845,0.3333333333333333,1.5859564089094706,-1.3593987927550748,4000
0.0,0.1820313995787861,0.3333333333333333,1.5859564089094706,-1.3593987927550748,14000
0.0,0.1057821175569596,0.3333333333333333,1.5859564089094706,-1.4037185218129151,8000
0.0,0.10262301359372,0.3333333333333333,1.5859564089094706,-1.7661011272370066,13000
0.0,0.0675378135171357,0.3333333333333333,1.5859564089094706,-1.7661011272370066,12000
0.0,0.1220562894887995,0.3333333333333333,1.5859564089094706,-1.7661011272370066,10000
0.0,0.1313900057438254,0.3333333333333333,1.5859564089094706,-1.7661011272370066,11000
0.0,0.0739517518667432,0.3333333333333333,1.5859564089094706,-1.7661011272370066,12000
2.0,0.1277522496649435,0.3333333333333333,1.5859564089094706,-1.7661011272370066,12000
0.0,0.0383878996745165,0.3333333333333333,1.5859564089094706,-1.7661011272370066,10000
0.0,0.2040493968983343,0.3333333333333333,1.5859564089094706,-1.7661011272370066,14000
2.0,0.1315814665900823,0.3333333333333333,1.5859564089094706,-1.7661011272370066,12000
2.0,0.1315814665900823,0.3333333333333333,1.5859564089094706,-1.7661011272370066,12000
0.0,0.1466111430212521,0.3333333333333333,1.5859564089094706,-1.7661011272370066,7000
0.0,0.094868849320314,0.3333333333333333,1.5859564089094706,-1.7661011272370066,13000
0.0,0.2761822707256366,0.3333333333333333,1.5859564089094706,-1.4136056647838144,15000
0.0,0.3139957878613823,0.3333333333333333,1.5859564089094706,-1.4136056647838144,13000
0.0,0.3139957878613823,0.3333333333333333,1.5859564089094706,-1.4136056647838144,13000
0.0,0.1306241623587976,0.3333333333333333,1.5859564089094706,-1.4136056647838144,9000
0.0,0.0633735401110472,0.3333333333333333,1.5859564089094706,-0.2115988919220486,20000
1.0,0.2108462569404556,0.3333333333333333,1.5859564089094706,-0.49406164105814804,15000
1.0,0.1977311889718552,0.3333333333333333,1.5859564089094706,-0.49406164105814804,12000
1.0,0.1435956346927053,0.3333333333333333,1.5859564089094706,-1.4037185218129151,7200
0.0,0.1135362818303656,0.3333333333333333,1.5859564089094706,-1.7661011272370066,13000
0.0,0.1135362818303656,0.3333333333333333,1.5859564089094706,-1.7661011272370066,13000
0.0,0.0383878996745165,0.3333333333333333,1.5859564089094706,-1.7661011272370066,10000
0.0,0.0383878996745165,0.3333333333333333,1.5859564089094706,-1.7661011272370066,10000
0.0,0.1877273597549301,0.3333333333333333,1.5859564089094706,-1.7661011272370066,23000
0.0,0.094677388474057,0.3333333333333333,1.5859564089094706,-1.7661011272370066,9000
0.0,0.1146371816963431,0.3333333333333333,1.5859564089094706,-1.7661011272370066,12000
0.0,0.1032452613440551,0.3333333333333333,1.5859564089094706,-1.7661011272370066,10000
0.0,0.1306241623587976,0.3333333333333333,1.5859564089094706,-1.4136056647838144,9000
0.0,0.1031016657093624,0.3333333333333333,1.5859564089094706,-1.4136056647838144,5500
0.0,0.0511679111621673,0.3333333333333333,1.5859564089094706,-1.4136056647838144,8000
0.0,0.2761822707256366,0.3333333333333333,1.5859564089094706,-1.4136056647838144,15000
0.0,0.2065383878996745,0.3333333333333333,1.5859564089094706,-0.49406164105814804,12000
0.0,0.0412119471568064,0.3333333333333333,1.5859564089094706,-1.7661011272370066,9000
1.0,0.3414704192992533,0.3333333333333333,1.5859564089094706,-1.7661011272370066,15000
0.0,0.0861573808156231,0.3333333333333333,1.4952687588214075,-0.5750319214471774,5500
0.0,0.1914608462569404,0.3333333333333333,1.4952687588214075,-0.5750319214471774,17000
0.0,0.1263641585295807,0.3333333333333333,1.4952687588214075,-1.3593987927550748,9500
0.0,0.1571893547769481,0.3333333333333333,1.4952687588214075,-1.3593987927550748,9500
0.0,0.1116216733677962,0.3333333333333333,1.4952687588214075,-1.3593987927550748,11700
0.0,0.1287574191077924,0.3333333333333333,1.4952687588214075,-1.3593987927550748,10500
0.0,0.141298104537622,0.3333333333333333,1.4952687588214075,-0.6161216992750511,8000
3.0,0.223339077158721,0.3333333333333333,1.4952687588214075,0.15850051045481142,9000
1.0,0.1426383304614206,0.3333333333333333,1.4952687588214075,-1.3593987927550748,10450
1.0,0.1457974344246601,0.3333333333333333,1.4952687588214075,-1.3593987927550748,11300
0.0,0.1032452613440551,0.3333333333333333,1.4952687588214075,-1.3593987927550748,10000
0.0,0.13234730997511,0.3333333333333333,1.4952687588214075,-1.7661011272370066,10000
0.0,0.1068830174229369,0.3333333333333333,1.4952687588214075,-1.7661011272370066,9000
0.0,0.0717978173463526,0.3333333333333333,1.4952687588214075,-1.7661011272370066,3500
0.0,0.4612291786329696,0.3333333333333333,1.4952687588214075,-1.7661011272370066,22000
0.0,0.1301455102431552,0.3333333333333333,1.4952687588214075,-1.7661011272370066,10000
0.0,0.2879092475588742,0.3333333333333333,1.4952687588214075,-1.7661011272370066,17500
0.0,0.089986597740762,0.3333333333333333,1.4952687588214075,-1.7661011272370066,12000
0.0,0.1770055523645414,0.3333333333333333,1.4952687588214075,-1.7661011272370066,19950
0.0,0.1508711468504691,0.3333333333333333,1.4952687588214075,-1.7661011272370066,5000
0.0,0.089986597740762,0.3333333333333333,1.4952687588214075,-1.7661011272370066,9000
0.0,0.0530825196247367,0.3333333333333333,1.4952687588214075,-1.7661011272370066,8500
0.0,0.1553226115259429,0.3333333333333333,1.4952687588214075,-1.7661011272370066,5000
0.0,0.1390005743825387,0.3333333333333333,1.4952687588214075,-1.7661011272370066,12000
0.0,0.0622247750335056,0.3333333333333333,1.4952687588214075,-1.7661011272370066,2000
2.0,0.1297147233390771,0.3333333333333333,1.4952687588214075,-1.7661011272370066,15000
0.0,0.1532644074286808,0.3333333333333333,1.4952687588214075,-1.7661011272370066,10000
0.0,0.1232050545663411,0.3333333333333333,1.4952687588214075,-1.7661011272370066,14000
3.0,0.1427819260961133,0.3333333333333333,1.4952687588214075,-1.7661011272370066,12000
2.0,0.1053034654413172,0.3333333333333333,1.4952687588214075,-1.4136056647838144,4000
1.0,0.1732720658625311,0.3333333333333333,1.4952687588214075,-1.4037185218129151,9500
0.0,0.1690599272448784,0.3333333333333333,1.4952687588214075,-1.4037185218129151,10000
0.0,0.1665230710319739,0.3333333333333333,1.4952687588214075,-1.4037185218129151,7500
0.0,0.2343959410300593,0.3333333333333333,1.4952687588214075,-1.4037185218129151,18000
0.0,0.2076871529772161,0.3333333333333333,1.4952687588214075,-1.7661011272370066,18000
0.0,0.1232050545663411,0.3333333333333333,1.4952687588214075,-1.7661011272370066,14000
0.0,0.2109898525751483,0.3333333333333333,1.4952687588214075,-1.7661011272370066,12000
0.0,0.0515029676431169,0.3333333333333333,1.4952687588214075,-1.7661011272370066,10000
0.0,0.13234730997511,0.3333333333333333,1.4952687588214075,-1.7661011272370066,7000
0.0,0.13234730997511,0.3333333333333333,1.4952687588214075,-1.7661011272370066,10000
0.0,0.0904173846448401,0.3333333333333333,1.4952687588214075,-1.7661011272370066,13000
0.0,0.2076871529772161,0.3333333333333333,1.4952687588214075,-1.7661011272370066,18000
0.0,0.2140053609036952,0.3333333333333333,1.4045811087333444,0.15850051045481142,13000
0.0,0.019146084625694,0.3333333333333333,1.4045811087333444,0.15850051045481142,8500
0.0,0.6570457591422555,0.3333333333333333,1.4045811087333444,0.15850051045481142,8500
0.0,0.2021347884357648,0.3333333333333333,1.4045811087333444,0.15850051045481142,15000
0.0,0.2140053609036952,0.3333333333333333,1.4045811087333444,0.15850051045481142,13000
0.0,0.126029102048631,0.3333333333333333,1.4045811087333444,0.15850051045481142,17000
0.0,0.2592858510434616,0.3333333333333333,1.4045811087333444,0.15850051045481142,16800
0.0,0.2377465058395558,0.3333333333333333,1.4045811087333444,-0.5750319214471774,19000
0.0,0.1689163316101857,0.3333333333333333,1.4045811087333444,-1.3593987927550748,10000
0.0,0.1100899865977407,0.3333333333333333,1.4045811087333444,-1.3593987927550748,15000
0.0,0.2152019911928011,0.3333333333333333,1.4045811087333444,-1.3593987927550748,15000
0.0,0.3573616695385793,0.3333333333333333,1.4045811087333444,-1.3593987927550748,15000
0.0,0.1527857553130384,0.3333333333333333,1.4045811087333444,0.15850051045481142,15000
0.0,0.1672410492054374,0.3333333333333333,1.4045811087333444,0.15850051045481142,18000
2.0,0.2823568830174229,0.3333333333333333,1.4045811087333444,-1.3593987927550748,13000
0.0,0.1265077541642734,0.3333333333333333,1.4045811087333444,-1.3593987927550748,8000
0.0,0.1380432701512541,0.3333333333333333,1.4045811087333444,-1.3593987927550748,11000
