시군구,번지,도로조건,계약면적(㎡),전월세구분,계약년월,계약일,보증금(만원),월세금(만원),건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금(만원),종전계약 월세(만원),주택유형
경기도 성남시수정구 신흥동,6***,8m미만,35.1,전세,202210,29,"8,500",0,1988,탄리로52번길,202210~202510,갱신,사용,"8,500",0,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,31.99,월세,202210,29,300,37,1993,시민로145번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,8*,8m미만,46.6,월세,202210,29,"3,000",20,1988,수정로257번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,66.33,전세,202210,29,"18,000",0,1991,산성대로295번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,42.54,월세,202210,29,"1,000",35,1993,산성대로269번길,202210~202410,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,35.7,전세,202210,29,"10,500",0,1990,수정남로150번길,202211~202411,갱신,사용,"10,000",0,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,38.7,전세,202210,29,"7,000",0,1993,탄리로52번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,66.33,전세,202210,29,"18,000",0,1991,산성대로295번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,36.72,전세,202210,30,"6,000",0,1983,탄리로42번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,40.26,전세,202210,30,"5,000",0,1989,수정로170번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,45.96,월세,202210,30,200,20,1991,탄리로30번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,-,25,월세,202210,31,500,45,2001,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,22.72,월세,202210,31,300,25,1989,수정로170번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,15,월세,202210,31,"1,000",35,1979,탄리로8번길,202211~202411,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,39.14,월세,202210,31,500,45,1990,산성대로269번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,-,29.4,전세,202211,1,"12,000",0,1997,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,45.18,월세,202211,1,500,40,1994,수정로180번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,44,월세,202211,1,"2,000",25,1989,수정남로150번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,23,월세,202211,1,500,30,1993,수정남로148번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,-,34.53,월세,202211,2,"6,000",10,1990,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,36.6,전세,202211,2,"9,000",0,1993,시민로145번길,202211~202411,갱신,-,"9,000",0,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,32.93,전세,202211,2,"8,000",0,1989,수정남로164번길,202211~202411,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,32.93,전세,202211,2,"10,000",0,1989,수정남로164번길,202211~202411,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,48.86,전세,202211,2,"7,350",0,1994,산성대로283번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,-,36.82,전세,202211,3,"7,000",0,1983,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,56.96,전세,202211,3,"12,000",0,1992,탄리로38번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,35.84,월세,202211,3,"2,000",30,2003,산성대로225번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,42.9,전세,202211,3,"13,000",0,,시민로133번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,27.78,전세,202211,3,"10,000",0,1989,수정남로148번길,202211~202411,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,-,39.32,월세,202211,4,500,30,,수정로170번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,22.72,월세,202211,4,300,25,1989,수정로170번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,40.14,전세,202211,4,"12,000",0,1988,수정남로132번길,202211~202411,갱신,-,"12,000",0,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,41.8,전세,202211,4,"4,500",0,1992,수정로220번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,-,46,전세,202211,5,"9,450",0,1990,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,31.8,월세,202211,5,500,40,1991,수정로154번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,46,전세,202211,5,"9,450",0,1990,산성대로241번길,202211~202411,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,32.07,전세,202211,5,"9,900",0,1988,산성대로269번길,202212~202412,갱신,사용,"9,450",0,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,32.93,전세,202211,5,"8,000",0,1989,수정남로164번길,202211~202411,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,33.25,월세,202211,5,"5,000",30,1991,산성대로255번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,30.74,월세,202211,5,500,45,1988,수정남로164번길,202211~202411,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,-,42.51,전세,202211,7,"15,000",0,1980,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,41.68,전세,202211,7,"13,650",0,1989,수정남로132번길,-,갱신,사용,"13,000",0,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,26.84,월세,202211,7,500,38,1985,산성대로255번길,202211~202411,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,34.44,월세,202211,7,"1,000",45,1993,수정남로176번길,202211~202411,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,34.44,월세,202211,7,"1,000",45,1993,수정남로176번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,83.05,전세,202211,8,"16,800",0,2019,산성대로241번길,-,갱신,사용,"16,000",0,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,40,월세,202211,8,"9,000",18,2015,수정로220번길,202211~202306,갱신,-,"3,300",0,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,20,월세,202211,8,500,40,2001,산성대로269번길,202211~202411,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,25m미만,26,전세,202211,8,"5,500",0,,시민로,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,38,월세,202211,9,500,30,1997,수정로154번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,49.06,월세,202211,9,"1,000",55,1992,수정남로132번길,202211~202411,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,42.28,전세,202211,9,"12,180",0,1981,산성대로269번길,202212~202412,갱신,-,"2,000",40,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,46,전세,202211,9,"5,000",0,2015,수정로220번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,36.21,월세,202211,9,600,19,1991,산성대로249번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,36.21,전세,202211,9,"12,000",0,1991,산성대로249번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,-,38.91,전세,202211,10,"13,000",0,1989,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,-,32,전세,202211,10,"12,000",0,1993,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,35.7,전세,202211,10,"12,000",0,1972,수정로228번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,38.91,월세,202211,10,"1,240",20,1989,수정남로164번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,32,월세,202211,10,50,20,1993,수정로228번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,25m미만,25,월세,202211,10,"3,000",50,2012,시민로,202211~202411,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,-,16,월세,202211,12,"4,000",10,2011,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,12m미만,29.7,월세,202211,12,700,40,1988,수정남로,-,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,20,월세,202211,12,500,40,1979,탄리로8번길,202211~202411,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,36.46,월세,202211,12,500,32,1987,산성대로215번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,50,월세,202211,12,"2,000",45,1991,시민로156번길,202301~202501,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,36.97,전세,202211,13,"4,500",0,1993,탄리로30번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,45.55,월세,202211,14,300,35,1995,수정로154번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,40.89,전세,202211,14,"10,000",0,1990,수정로228번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,40,월세,202211,14,500,48,1988,수정남로164번길,-,갱신,-,500,43,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,34.98,월세,202211,14,550,17,1983,수정남로164번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,34.98,전세,202211,14,"11,000",0,1983,수정남로164번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,38.37,월세,202211,15,300,28,1992,수정남로98번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,22.3,월세,202211,15,300,23,1993,수정로170번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,37.26,월세,202211,15,"3,000",30,1991,탄리로30번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,33,월세,202211,15,500,40,1995,수정남로164번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,28.08,월세,202211,16,240,20,1989,수정남로152번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,15,월세,202211,16,200,20,1994,수정로220번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,31.55,월세,202211,16,600,19,1989,산성대로283번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,33.93,월세,202211,16,"1,000",17,1990,산성대로269번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,31.55,전세,202211,16,"12,000",0,1989,산성대로283번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,28.08,전세,202211,16,"12,000",0,1989,수정남로152번길,202211~202411,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,33.66,전세,202211,16,"12,000",0,1989,산성대로255번길,202211~202411,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,39.4,전세,202211,17,"4,000",0,1989,산성대로225번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,42.03,전세,202211,17,"8,000",0,1989,시민로163번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,41.84,월세,202211,17,"1,000",42,1991,수정남로152번길,202211~202411,갱신,사용,"1,000",40,단독다가구
경기도 성남시수정구 신흥동,3***,-,37.08,전세,202211,18,"12,000",0,1990,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,37.18,전세,202211,18,"8,000",0,2006,수정로162번길,202211~202411,갱신,-,"6,000",0,단독다가구
경기도 성남시수정구 신흥동,5***,12m미만,19,월세,202211,18,500,48,2017,수정남로,202211~202411,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,37.08,월세,202211,18,50,20,1990,수정로228번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,25m미만,18,월세,202211,19,"2,000",40,2018,시민로,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,43.61,월세,202211,20,500,30,1984,시민로145번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,59.4,전세,202211,20,"3,000",0,1972,수정로228번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,46.86,월세,202211,20,500,30,2007,수정남로176번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,12m미만,19,월세,202211,21,500,48,2017,수정남로,202211~202411,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,34.26,전세,202211,21,"9,500",0,1991,탄리로42번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,85.62,전세,202211,21,"19,000",0,1972,산성대로269번길,202211~202411,갱신,-,"18,000",0,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,34.08,전세,202211,23,"15,150",0,1984,산성대로269번길,202301~202501,갱신,사용,"15,000",0,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,45.18,월세,202211,23,"3,000",10,1989,수정남로164번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,-,39.23,월세,202211,24,"10,000",20,1987,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,-,34.02,전세,202211,24,"10,000",0,1985,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,23.87,월세,202211,24,"1,500",50,1972,수정남로84번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,51.94,전세,202211,24,"8,500",0,1984,수정남로84번길,202212~202412,갱신,사용,"8,500",0,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,31.98,전세,202211,24,"12,000",0,1990,수정로170번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,38.62,전세,202211,24,"7,000",0,1988,수정로228번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,39.23,전세,202211,24,"10,000",0,1987,산성대로255번길,202301~202501,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,-,32.32,전세,202211,25,"10,300",0,1986,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,33,전세,202211,25,"11,500",0,1991,시민로150번길,202211~202411,갱신,-,"10,500",0,단독다가구
경기도 성남시수정구 신흥동,3***,25m미만,24,전세,202211,25,"3,500",0,1988,시민로,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,33,전세,202211,25,"11,500",0,1991,시민로150번길,202211~202411,갱신,사용,"11,500",0,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,54.29,월세,202211,26,"15,000",10,1989,시민로139번길,202301~202501,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,42.03,전세,202211,29,"10,500",0,1989,시민로163번길,202212~202412,갱신,사용,"10,000",0,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,38.68,월세,202211,29,100,20,1980,탄리로52번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,40.38,전세,202211,29,"10,000",0,1990,탄리로52번길,202301~202501,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,40.38,전세,202211,29,"10,000",0,1990,탄리로52번길,202301~202501,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,62,월세,202211,30,"1,000",60,1993,산성대로269번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,45.22,전세,202211,30,"9,900",0,1993,산성대로255번길,202211~202411,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,-,41.52,전세,202212,1,"10,000",0,1991,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,-,48.56,전세,202212,1,"11,000",0,1995,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,1**,8m미만,37.3,월세,202212,1,"1,000",40,1994,수정로251번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,33.92,전세,202212,1,"3,000",0,1987,수정로228번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,12m미만,42.4,전세,202212,1,"10,000",0,1995,수정남로,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,-,41.25,전세,202212,2,"10,000",0,1991,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,-,30.01,전세,202212,2,"7,000",0,1984,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,33.24,전세,202212,2,"9,000",0,1983,수정남로98번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,39.07,월세,202212,2,700,40,1998,탄리로38번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,30.09,전세,202212,2,"8,400",0,1988,수정로188번길,202212~202412,갱신,사용,"8,000",0,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,30.01,전세,202212,2,"7,000",0,1984,탄리로16번길,202301~202501,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,36.48,전세,202212,3,"10,000",0,1984,산성대로215번길,202301~202501,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,25,월세,202212,3,"1,000",43,1998,산성대로283번길,202301~202501,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,45.72,월세,202212,3,500,50,1989,수정남로152번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,36.5,월세,202212,5,500,37,1993,수정로228번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,20,월세,202212,5,500,40,1975,산성대로283번길,202301~202501,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,35.94,전세,202212,5,"12,000",0,1986,수정남로152번길,202301~202501,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,20.2,전세,202212,5,"2,000",0,1989,수정남로176번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,35.94,월세,202212,5,240,20,1986,수정남로152번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,12m미만,33,월세,202212,5,"1,000",50,1994,공원로339번길,202302~202502,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,-,48.62,전세,202212,6,"8,000",0,1990,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,48.65,전세,202212,6,"8,000",0,1990,시민로133번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,42.33,월세,202212,6,"1,000",45,1991,수정로154번길,202212~202412,갱신,-,"1,000",40,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,35.49,전세,202212,6,"10,450",0,1986,탄리로30번길,202212~202412,갱신,-,"10,000",0,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,44.86,전세,202212,6,"10,000",0,1990,공원로379번길,202302~202502,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,21,월세,202212,6,200,10,1989,수정로220번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,45.53,월세,202212,6,500,20,1993,시민로164번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,24.71,전세,202212,6,"3,900",0,1987,산성대로283번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,44.86,전세,202212,6,"10,000",0,1990,공원로379번길,202301~202501,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,18,월세,202212,6,200,26,1996,산성대로255번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,42.22,월세,202212,7,100,30,1994,산성대로215번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,47.91,월세,202212,7,"1,000",50,2006,수정남로152번길,202301~202501,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,31.48,전세,202212,8,"6,000",0,2006,산성대로225번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,36.12,전세,202212,8,"9,000",0,1991,수정남로88번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,1**,8m미만,96.57,전세,202212,8,"9,000",0,1998,수정로251번길,-,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,1**,8m미만,70.35,월세,202212,8,"3,000",60,1998,수정로251번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,38.35,월세,202212,8,500,40,1987,탄리로16번길,202301~202501,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,28.02,전세,202212,9,"10,000",0,1991,탄리로16번길,202301~202501,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,37.08,전세,202212,9,"12,000",0,1990,수정로228번길,202212~202412,갱신,-,"10,000",0,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,37.3,월세,202212,9,800,35,1994,시민로145번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,39.77,전세,202212,10,"11,550",0,1981,공원로367번길,202212~202412,갱신,사용,"11,000",0,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,42.16,전세,202212,10,"10,000",0,1990,수정남로176번길,202301~202501,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,50,월세,202212,10,"2,000",60,1991,산성대로283번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,67.44,전세,202212,10,"7,000",0,2007,산성대로295번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,36.29,월세,202212,12,500,40,1991,탄리로52번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,37.83,전세,202212,12,"14,000",0,1991,산성대로269번길,202301~202501,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,25,월세,202212,12,500,42,2001,산성대로269번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,37.83,전세,202212,12,"14,000",0,1991,산성대로269번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,36.6,월세,202212,12,600,50,1990,시민로163번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,36.36,월세,202212,12,500,35,1980,시민로145번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,-,38.61,전세,202212,13,"6,500",0,1997,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,-,39.4,전세,202212,13,"10,000",0,1993,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,19.68,전세,202212,13,700,0,1992,산성대로215번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,31.16,전세,202212,13,"6,000",0,1983,탄리로30번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,38.61,전세,202212,13,"6,500",0,1997,탄리로16번길,202301~202501,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,39.4,전세,202212,13,"10,000",0,1993,수정로170번길,-,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,40.94,월세,202212,13,500,30,1989,수정남로152번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,26.12,전세,202212,14,"11,000",0,1985,수정남로176번길,202301~202501,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,46.98,전세,202212,14,"12,000",0,2006,수정로162번길,202212~202412,갱신,-,"10,000",0,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,26.12,월세,202212,14,550,17,1985,수정남로176번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,45,월세,202212,15,500,25,1994,수정로170번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,39,월세,202212,15,500,35,1994,산성대로269번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,48.25,월세,202212,15,500,30,1990,수정로170번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,-,31.82,전세,202212,16,"9,450",0,1990,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,32.38,전세,202212,16,"9,000",0,1988,시민로145번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,26.4,월세,202212,16,500,50,1988,탄리로8번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,32.28,전세,202212,16,"9,000",0,1988,시민로145번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,39.09,전세,202212,16,"12,000",0,1990,수정로228번길,202301~202501,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,41.86,전세,202212,16,"5,500",0,1990,산성대로255번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,35.78,전세,202212,17,"9,000",0,1989,산성대로225번길,202301~202501,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,77.78,전세,202212,17,"18,000",0,1988,산성대로295번길,202301~202501,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,30,월세,202212,17,"1,000",50,1991,시민로142번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,85.54,월세,202212,19,"13,249",32,,수정남로144번길,202301~202412,갱신,-,"13,031",28,단독다가구
경기도 성남시수정구 신흥동,3***,-,35.58,전세,202212,20,"12,000",0,1997,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,35.58,월세,202212,20,50,20,1997,수정남로150번길,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,2***,8m미만,56.44,월세,202212,21,"8,000",30,1996,산성대로269번길,202301~202501,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,33.52,월세,202212,21,"1,000",50,1992,수정남로152번길,202301~202501,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,45.44,월세,202212,21,500,50,1996,수정남로150번길,202301~202501,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,-,43.68,전세,202212,22,"12,000",0,1989,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,-,35.61,전세,202212,23,"12,000",0,1986,,-,-,-,,,단독다가구
경기도 성남시수정구 신흥동,3***,8m미만,44.05,월세,202212,23,"1,000",40,1989,수정남로152번길,202301~202501,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,8**,8m미만,65.1,월세,202212,24,500,40,1993,수정로296번길,202212~202312,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,4***,8m미만,40.5,월세,202212,24,500,45,2001,산성대로269번길,202301~202501,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,6***,8m미만,15,월세,202212,26,500,40,1979,탄리로8번길,202212~202412,신규,-,,,단독다가구
경기도 성남시수정구 신흥동,5***,8m미만,40.16,전세,202212,26,"8,000",0,1985,수정로170번길,202212~202412,갱신,-,"8,000",0,단독다가구
