road_condition,contract_area_m2,deposit,contract_period,building_age,Galhyeon,Godeung,Geumgwang,Geumto,Dandae,Dochon,Bokjeong,Sasong,Sanseong,Sangdaewon,Sangjeok,Seongnam,Sujin,Siheung,Sinchon,Sinhung,Simgok,Yangji,Yeosu,Oya,Eunhaeng,Jungang,Changok,Taepyeong,Hadaewon,monthly_rent_bill
0.0,0.1369490372763208,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,40
0.0,0.05100522803587368,-1.3826368142463297,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,35
0.0,0.08500871339312281,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,40
0.0,0.11935223360394441,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,60
2.0,0.39001997704764746,0.6061693224943431,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,35
0.0,0.12054235559144812,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45
2.0,0.13150847961916096,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,50
0.0,0.12147745143877246,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45
0.0,0.26696986441110215,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,75
0.0,0.09482721979002849,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,55
0.0,0.08500871339312281,-0.651492760472104,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45
0.0,0.11153143197177713,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,48
0.0,0.24975559994899482,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45
0.0,0.03400348535724912,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,40
0.0,0.05950609937518596,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,20
0.0,0.11446423258383985,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,50
0.0,0.14187954265312197,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45
1.0,0.1596888681089812,0.2556459848308425,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,65
0.0,0.0425043566965614,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,35
0.0,0.0425043566965614,-1.3826368142463297,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,33
0.0,0.08500871339312281,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,42
0.0,0.06375653504484209,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,50
0.0,0.017341777532197053,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,40
0.0,0.13274110596336125,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45
0.0,0.12007480766778596,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,60
0.0,0.25336847026820253,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,40
0.0,0.14442980405491562,-1.3826368142463297,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,37
0.0,0.11378416287669489,0.006987549074145339,0.16666666666666666,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,40
0.0,0.1264079568155736,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45
0.0,0.14655502188974368,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,35
0.0,0.08500871339312281,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,40
0.0,0.08500871339312281,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,35
0.0,0.16593700854337567,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,55
1.0,0.15420580609512474,0.2556459848308425,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,50
0.0,0.1272580439495048,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,50
0.0,0.10927870106685937,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,35
0.0,0.1333361669571131,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,35
1.0,0.11221150167892209,1.4542615934300904,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,20
0.0,0.06375653504484209,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,50
0.0,0.11080885790793556,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,60
0.0,0.1700174267862456,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,35
0.0,0.11051132741105964,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,43
2.0,0.15858375483487058,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,50
0.0,0.11340162366642582,0.2556459848308425,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,70
0.0,0.06375653504484209,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,33
0.0,0.05950609937518596,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,35
0.0,0.15624601521655967,-1.3826368142463297,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,30
0.0,0.12802312237004293,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,25
0.0,0.10957623156373529,0.6061693224943431,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45
0.0,0.0425043566965614,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,33
0.0,0.11323160623963956,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,30
0.0,0.02550261401793684,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45
0.0,0.10757852679899692,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,55
0.0,0.11901219875037193,1.0478427405455988,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,20
0.0,0.056360776979640426,0.6061693224943431,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45
0.0,0.2426998767373656,-1.3826368142463297,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45
0.0,0.11051132741105964,0.6061693224943431,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,35
0.0,0.198665363199728,0.2556459848308425,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,52
0.0,0.12415522591065585,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45
0.0,0.12504781740128362,-0.899884105066477,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,37
0.0,0.15964636375228464,-1.3826368142463297,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,32
0.0,0.11552684150125388,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45
0.0,0.12317762570663492,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,35
0.0,0.12912823564415354,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,35
1.0,0.05950609937518596,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,25
0.0,0.12479279126110428,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,48
0.0,0.06375653504484209,-1.3826368142463297,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,26
0.0,0.15509839758575256,0.2556459848308425,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,50
0.0,0.04675479236621753,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,47
0.0,0.11042631869766649,0.2556459848308425,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,50
0.0,0.1700174267862456,1.0478427405455988,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,50
0.0,0.12581289582182176,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45
0.0,0.1202448250945722,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,70
0.0,0.036213711905470305,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,28
0.0,0.1443447953415225,0.2556459848308425,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,40
0.0,0.12313512134993836,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,40
1.0,0.0425043566965614,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,25
0.0,0.15726611977727717,0.2556459848308425,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,50
0.0,0.1610065031665746,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,30
0.0,0.15726611977727717,0.2556459848308425,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,50
0.0,0.14098695116249416,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45
0.0,0.12339014749011774,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,80
0.0,0.08373358269222596,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,30
0.0,0.06222637820376589,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,35
0.0,0.11756705062268881,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,53
1.0,0.15420580609512474,0.2556459848308425,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,50
0.0,0.198665363199728,0.2556459848308425,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,55
0.0,0.18935690908318104,1.3387921069531588,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,19
0.0,0.09776002040209121,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,47
1.0,0.1275130700896842,0.2556459848308425,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,50
0.0,0.3711480426743741,2.2466528558051797,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,20
0.0,0.050367662685425266,-1.3826368142463297,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,40
0.0,0.16151655544693333,0.2556459848308425,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,40
0.0,0.13728907212989333,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,40
0.0,0.1275130700896842,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,50
0.0,0.12126492965528966,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,60
0.0,0.25919156713563146,0.2556459848308425,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,70
0.0,0.05950609937518596,-1.3826368142463297,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,35
0.0,0.1420070557232116,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45
0.0,0.16695711310409317,-0.18585462408290956,0.16666666666666666,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,70
0.0,0.09350958473243508,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,40
0.0,0.2996132103540613,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,50
0.0,0.036213711905470305,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,16
0.0,0.0425043566965614,-1.3826368142463297,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,33
0.0,0.21252178348280704,0.2556459848308425,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,40
0.0,0.1062608917414035,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45
0.0,0.1275130700896842,0.006987549074145339,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,53
0.0,0.11947974667403409,-0.784604727021646,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,42
0.0,0.11841713775662006,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,40
0.0,0.11905470310706846,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45
0.0,0.11586687635482636,1.2054951299185823,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,30
0.0,0.036213711905470305,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,20
0.0,0.09767501168869809,0.2556459848308425,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,55
0.0,0.11017129255748716,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,45
0.0,0.08594380924044713,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,60
0.0,0.10439070004675481,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,50
0.0,0.0425043566965614,-1.3826368142463297,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,30
0.0,0.11289157138606708,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,55
0.0,0.13048837505844352,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,40
0.0,0.055255663705529826,-1.3826368142463297,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,35
0.0,0.10966124027712841,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,50
0.0,0.03400348535724912,-1.3826368142463297,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,27
0.0,0.1419645513665151,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,45
0.0,0.09002422748331705,0.2556459848308425,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,60
0.0,0.12309261699324182,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,45
0.0,0.12453776512092489,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,40
0.0,0.11901219875037193,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,48
0.0,0.10638840481149318,0.6061693224943431,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,20
0.0,0.1062608917414035,0.2556459848308425,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,50
0.0,0.13350618438389933,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,30
0.0,0.14387724741786034,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,50
0.0,0.21252178348280704,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,70
0.0,0.09206443660475198,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,35
0.0,0.076847876907383,-1.3826368142463297,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,40
0.0,0.11714200705572324,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,40
0.0,0.09231946274493134,-0.4344171144443942,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,36
0.0,0.08500871339312281,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,32
0.0,0.1109788753347218,1.0478427405455988,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,20
0.0,0.05950609937518596,-1.3826368142463297,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,35
0.0,0.11221150167892209,1.3387921069531588,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,35
0.0,0.15016789220895144,1.84708583397106,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8
0.0,0.03910400816083648,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,35
0.0,0.11476176308071577,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,50
0.0,0.055255663705529826,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,35
0.0,0.1257703914651252,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,35
0.0,0.1506354401326136,0.2556459848308425,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,50
0.0,0.10808857907935564,0.006987549074145339,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,31
0.0,0.08500871339312281,-0.9419981829800028,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,50
0.0,0.12691800909593232,-0.34339182654435163,0.3333333333333333,0.5116921295084973,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,45
